time,Phi2_t,Phi2_kxt,Phi2_kyt,Phi2_kxkyt,Phi2_zt,Apar2_t,Apar2_kxt,Apar2_kyt,Apar2_kxkyt,Apar2_zt,Phi2_zonal_t,Phi2_zonal_kxt,Phi2_zonal_zt,Wg_st,Wg_kxst,Wg_kyst,Wg_kxkyst,Wg_zst,Wg_lmst,Wphi_st,Wphi_kxst,Wphi_kyst,Wphi_kxkyst,Wphi_zst,Wapar_st,Wapar_kxst,Wapar_kyst,Wapar_kxkyst,Wapar_zst,HeatFlux_st,HeatFlux_kxst,HeatFlux_kyst,HeatFlux_kxkyst,HeatFlux_zst,HeatFluxES_st,HeatFluxES_kxst,HeatFluxES_kyst,HeatFluxES_kxkyst,HeatFluxES_zst,HeatFluxApar_st,HeatFluxApar_kxst,HeatFluxApar_kyst,HeatFluxApar_kxkyst,HeatFluxApar_zst,HeatFluxBpar_st,HeatFluxBpar_kxst,HeatFluxBpar_kyst,HeatFluxBpar_kxkyst,HeatFluxBpar_zst,ParticleFlux_st,ParticleFlux_kxst,ParticleFlux_kyst,ParticleFlux_kxkyst,ParticleFlux_zst,TurbulentHeating_st,TurbulentHeating_kxst,TurbulentHeating_kyst,TurbulentHeating_kxkyst,TurbulentHeating_zst
0.012685261449244091,0.00010536397,9.5771384e-08,2.0148809e-15,3.1136547e-17,1.8159692e-06,0.0,0.0,0.0,0.0,0.0,2.0148809e-15,3.1136547e-17,4.616061e-17,0.001299153,8.982574e-06,3.4461078e-14,2.2026944e-15,1.9292476e-05,0.0012989638,3.557912e-05,5.8593894e-08,1.2504627e-15,2.452778e-17,5.083206e-07,0.0,0.0,0.0,0.0,0.0,8.392799e-07,2.058942e-09,0.0,0.0,1.820268e-08,8.392799e-07,2.058942e-09,0.0,0.0,1.820268e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6646427e-11,1.215556e-13,0.0,0.0,-1.3256338e-12
3.1840006237602876,6.411318e-05,9.747119e-08,6.0397388e-06,2.5988e-17,1.8629542e-06,0.0,0.0,0.0,0.0,0.0,8.58926e-11,2.5988e-17,5.055092e-17,0.001261987,1.04745e-05,2.0579035e-05,1.1929789e-15,1.947311e-05,5.3131537e-08,2.1157797e-05,6.151213e-08,9.961095e-07,2.0627788e-17,5.3246447e-07,0.0,0.0,0.0,0.0,0.0,5.4773074e-05,2.0458104e-09,4.5965393e-10,0.0,1.9238797e-08,5.4773074e-05,2.0458104e-09,4.5965393e-10,0.0,1.9238797e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.288807e-13,-1.0039562e-13,5.767282e-13,0.0,3.7266577e-14
0.025370522898488183,0.0001048416,1.1099459e-07,5.2627547e-06,5.7228243e-18,1.9120914e-06,0.0,0.0,0.0,0.0,0.0,7.835855e-15,5.7228243e-18,5.559148e-17,0.0012755714,1.0082651e-05,2.225495e-05,2.610705e-16,2.0030835e-05,1.9139632e-09,3.528141e-05,6.8254394e-08,1.2142859e-06,4.557341e-18,5.6067654e-07,0.0,0.0,0.0,0.0,0.0,1.6611862e-06,2.478284e-09,1.5519344e-09,0.0,2.0294085e-08,1.6611862e-06,2.478284e-09,1.5519344e-09,0.0,2.0294085e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8393386e-11,-1.2798889e-13,-1.2824008e-12,0.0,-8.034869e-13
3.196685885209532,6.40112e-05,1.2033198e-07,5.819813e-06,6.942194e-18,1.9717538e-06,0.0,0.0,0.0,0.0,0.0,8.617427e-11,6.942194e-18,6.140229e-17,0.0012626437,9.6494505e-06,2.0738322e-05,3.1432149e-16,2.0958436e-05,7.4492956e-10,2.1119333e-05,7.3508446e-08,1.1333893e-06,5.504753e-18,5.9540866e-07,0.0,0.0,0.0,0.0,0.0,5.4761764e-05,2.6791382e-09,3.8477337e-09,0.0,2.142611e-08,5.4761764e-05,2.6791382e-09,3.8477337e-09,0.0,2.142611e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8420677e-13,-5.4215147e-14,-5.4404864e-13,0.0,-6.907623e-14
6.368001247520527,5.6200013e-05,1.3379791e-07,5.5298115e-06,1.462101e-17,2.038118e-06,0.0,0.0,0.0,0.0,0.0,1.2051563e-10,1.462101e-17,6.743047e-17,0.0013977581,9.4650395e-06,2.0457966e-05,6.206236e-16,2.2093323e-05,2.719437e-10,1.6892325e-05,8.0233704e-08,1.1690975e-06,1.1411094e-17,6.3474516e-07,0.0,0.0,0.0,0.0,0.0,6.000095e-05,3.0711131e-09,6.382681e-09,0.0,2.2544905e-08,6.000095e-05,3.0711131e-09,6.382681e-09,0.0,2.2544905e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2086109e-13,1.7774001e-13,1.6279625e-12,0.0,1.03266855e-13
9.539316609831495,6.904157e-05,1.3586092e-07,5.826536e-06,2.4629313e-17,2.1013109e-06,0.0,0.0,0.0,0.0,0.0,2.6770508e-10,2.4629313e-17,7.241728e-17,0.0015691363,1.0981975e-05,2.3245224e-05,5.430167e-16,2.312431e-05,9.144878e-11,1.8271367e-05,8.2304695e-08,1.2950206e-06,1.9280551e-17,6.728361e-07,0.0,0.0,0.0,0.0,0.0,7.6895936e-05,3.105642e-09,1.03035624e-08,0.0,2.3363704e-08,7.6895936e-05,3.105642e-09,1.03035624e-08,0.0,2.3363704e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223325e-12,-4.194587e-14,-1.444076e-12,0.0,-2.0098856e-13
12.710631972142462,9.904092e-05,1.2883802e-07,5.4285683e-06,2.805642e-17,2.1478736e-06,0.0,0.0,0.0,0.0,0.0,4.87119e-10,2.805642e-17,7.503491e-17,0.0018978079,1.0147362e-05,1.9287814e-05,6.8418107e-16,2.3809374e-05,2.7388838e-11,2.3682886e-05,7.7662435e-08,1.1092711e-06,2.1899054e-17,7.0256283e-07,0.0,0.0,0.0,0.0,0.0,0.00011398611,2.8096996e-09,1.3209781e-08,0.0,2.3578751e-08,0.00011398611,2.8096996e-09,1.3209781e-08,0.0,2.3578751e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.521654e-12,7.4008264e-14,-2.1641987e-12,0.0,-4.557884e-13
15.881947334453429,0.00016083539,1.358755e-07,5.1051647e-06,2.0514574e-17,2.1816338e-06,0.0,0.0,0.0,0.0,0.0,9.780123e-10,2.0514575e-17,7.553267e-17,0.002563655,9.231937e-06,2.244758e-05,6.301908e-16,2.4343095e-05,4.113356e-12,3.5893256e-05,7.945337e-08,1.2159753e-06,1.619609e-17,7.255865e-07,0.0,0.0,0.0,0.0,0.0,0.00018961965,2.9240481e-09,1.657296e-08,0.0,2.3279435e-08,0.00018961965,2.9240481e-09,1.657296e-08,0.0,2.3279435e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.157475e-11,-9.303879e-14,-4.313498e-13,0.0,-5.5909314e-13
19.053262696764822,0.00028562243,1.8211277e-07,4.56994e-06,1.0330924e-17,2.2099057e-06,0.0,0.0,0.0,0.0,0.0,2.2567146e-09,1.0330925e-17,7.4547535e-17,0.003908195,1.1936842e-05,1.9046067e-05,1.8147142e-16,2.493008e-05,2.1127255e-08,6.124004e-05,1.0814827e-07,1.0939234e-06,7.907855e-18,7.4544505e-07,0.0,0.0,0.0,0.0,0.0,0.00034308806,3.8066306e-09,1.83508e-08,0.0,2.266051e-08,0.00034308806,3.8066306e-09,1.83508e-08,0.0,2.266051e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9197797e-11,1.2784167e-13,-1.6843597e-12,0.0,-7.3345345e-13
22.224578059076233,0.00053851237,1.6354528e-07,4.398708e-06,3.7043788e-17,2.2328577e-06,0.0,0.0,0.0,0.0,0.0,6.272365e-09,3.7043788e-17,7.215593e-17,0.0066181733,1.0379089e-05,1.8416635e-05,1.1389602e-15,2.5557209e-05,1.1168745e-10,0.00011302001,9.61865e-08,1.1209188e-06,2.8289048e-17,7.6188985e-07,0.0,0.0,0.0,0.0,0.0,0.0006551884,3.5058094e-09,2.1342998e-08,0.0,2.1773548e-08,0.0006551884,3.5058094e-09,2.1342998e-08,0.0,2.1773548e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4769665e-10,-5.3271013e-14,-2.2191552e-12,0.0,6.0057124e-13
