,time,Q_D/Q_GBD,Q_e/Q_GBD
134,67.5,38.10689926147461,14.90362835
135,68,39.303855895996094,15.620500564575195
136,68.5,39.12778091430664,15.667561531066895
137,69,40.38609313964844,16.212631225585938
138,69.5,39.81589889526367,16.13366127
139,70,41.016685485839844,16.82284927368164
140,70.5,42.103981018066406,17.45353126525879
141,71,42.41548538208008,17.472517013549805
142,71.5,42.86283874511719,17.628122329711914
143,72,43.43354415893555,17.390094757080078
144,72.5,44.44840621948242,17.447378158569336
145,73,45.082950592041016,17.30003547668457
146,73.5,45.10186767578125,16.73498535
147,74,43.95979690551758,16.106319427490234
148,74.5,42.124671936035156,15.603116035461426
149,75,41.46792221069336,15.542677879333496
150,75.5,40.17560958862305,15.12678050994873
151,76,39.77101135253906,15.112445831298828
152,76.5,39.604164123535156,15.055269241333008
153,77,39.17042922973633,14.787223815917969
154,77.5,39.30187988,15.006583213806152
155,78,38.701358795166016,14.83619499206543
156,78.5,37.74974442,14.702244758605957
157,79,36.22775650024414,14.125446319580078
158,79.5,32.63780975341797,12.91817569732666
159,80,31.473188400268555,12.394254684448242
160,80.5,29.31075668334961,11.28042221069336
161,81,28.38903236,10.685836791992188
162,81.5,27.680967330932617,10.228580474853516
163,82,27.261167526245117,10.045748710632324
164,82.5,26.248620986938477,9.776991844177246
165,83,25.91405487060547,9.774100303649902
166,83.5,25.871353149414062,9.751837730407715
167,84,27.00946617126465,10.318648338317871
168,84.5,26.38501549,10.001710891723633
169,85,26.747224807739258,10.302682876586914
170,85.5,26.964778900146484,10.54798698425293
171,86,27.66897201538086,10.86711597442627
172,86.5,28.098501205444336,11.22525691986084
173,87,29.17529297,11.610248565673828
174,87.5,30.968320846557617,11.867012023925781
175,88,31.981212615966797,12.144272804260254
176,88.5,33.86697006225586,12.718681335449219
177,89,34.376136779785156,12.88947868347168
178,89.5,35.33627700805664,13.281115531921387
179,90,34.652259826660156,12.914896011352539
180,90.5,34.591392517089844,12.94848346710205
181,91,33.41556167602539,12.760117530822754
182,91.5,31.687644958496094,11.996857643127441
183,92,31.42075538635254,11.914921760559082
184,92.5,30.25933837890625,11.42070198059082
185,93,29.541488647460938,10.936436653137207
186,93.5,29.31228256225586,10.571354866027832
187,94,28.988540649414062,10.045127868652344
188,94.5,29.481767654418945,10.108973503112793
189,95,29.962404251098633,10.200909614562988
190,95.5,31.09425163269043,10.627784729003906
191,96,31.963184356689453,10.998825073242188
192,96.5,32.31433105,11.184627532958984
193,97,33.358314514160156,11.67100715637207
194,97.5,34.08183288574219,12.16161060333252
195,98,34.81714630126953,12.41400146484375
196,98.5,36.157772064208984,12.940539360046387
197,99,36.53768539428711,13.305448532104492
198,99.5,37.90597152709961,13.99786091
199,100,39.38494873046875,14.739581108093262
200,100.5,41.14594650268555,15.465622901916504
201,101,41.725379943847656,15.83573055267334
202,101.5,43.364784240722656,16.520366668701172
203,102,44.48447036743164,17.02187728881836
204,102.5,44.220523834228516,16.99676513671875
205,103,45.39723205566406,17.550193786621094
206,103.5,44.98320770263672,17.670995712280273
207,104,44.968955993652344,18.088687896728516
208,104.5,44.865882873535156,18.177085876464844
209,105,45.110572814941406,18.158601760864258
210,105.5,45.598812103271484,18.06776237487793
211,106,47.459957122802734,18.375404357910156
212,106.5,50.70947266,19.111974716186523
213,107,51.527915954589844,19.171403884887695
214,107.5,51.26350021362305,19.040386199951172
215,108,50.54685592651367,19.438196182250977
216,108.5,48.597373962402344,19.10144805908203
217,109,45.673099517822266,18.16588020324707
218,109.5,43.725067138671875,17.396820068359375
219,110,40.84718322753906,16.834365844726562
220,110.5,37.85704803466797,15.698432922363281
221,111,36.38375473022461,15.413346290588379
222,111.5,33.96845626831055,14.683338165283203
223,112,31.30755043029785,13.72311019897461
224,112.5,30.674163818359375,13.394693374633789
225,113,29.51426124572754,12.690133094787598
226,113.5,30.551895141601562,12.820886611938477
227,114,29.92026710510254,12.218500137329102
228,114.5,29.374765396118164,11.720203399658203
229,115,29.892765045166016,11.936203002929688
230,115.5,29.615394592285156,11.656659126281738
231,116,30.350019454956055,11.837799072265625
232,116.5,30.811540603637695,11.78201961517334
233,117,31.285205841064453,11.768904685974121
234,117.5,32.028133392333984,12.182178497314453
235,118,32.14741897583008,12.212059020996094
236,118.5,31.885726928710938,11.874176025390625
237,119,31.956876754760742,11.912283897399902
238,119.5,32.64615249633789,12.181743621826172
239,120,31.987085342407227,12.085550308227539
240,120.5,31.926624298095703,12.252808570861816
241,121,32.42240524291992,12.378549575805664
242,121.5,32.236167907714844,12.174580574035645
243,122,32.272483825683594,12.396156311035156
244,122.5,33.318275451660156,12.827095985412598
245,123,32.15775680541992,12.743319511413574
246,123.5,32.35590362548828,13.194747924804688
247,124,32.549842834472656,13.300785064697266
248,124.5,31.89121437072754,13.017240524291992
249,125,32.31412887573242,13.115837097167969
250,125.5,31.98835563659668,12.86789608001709
251,126,33.04130935668945,13.32023811340332
252,126.5,33.19285583496094,13.185705184936523
253,127,32.65148162841797,12.98615837097168
254,127.5,32.87898635864258,12.940232276916504
255,128,33.47847366333008,12.970614433288574
256,128.5,33.587806701660156,12.505083084106445
257,129,34.512481689453125,12.693899154663086
258,129.5,35.58875274658203,12.815885543823242
259,130,34.899574279785156,12.334000587463379
260,130.5,34.349945068359375,12.175762176513672
261,131,33.71360397338867,12.229466438293457
262,131.5,32.98120880126953,11.906270027160645
263,132,33.30949020385742,12.232673645019531
264,132.5,33.503299713134766,12.51304817199707
265,133,34.313106536865234,12.936446189880371
266,133.5,35.14699172973633,13.230218887329102
267,134,37.39901351928711,14.07606029510498
268,134.5,38.86867904663086,14.533407211303711
269,135,41.63741683959961,15.575337409973145
270,135.5,44.083988189697266,16.22762680053711
271,136,48.01599884033203,17.72048568725586
272,136.5,49.88107681274414,18.22620964050293
273,137,52.63119125366211,18.98139190673828
274,137.5,52.49493408203125,18.843158721923828
275,138,51.75392532348633,18.417816162109375
276,138.5,51.79586410522461,18.502342224121094
277,139,51.64259719848633,18.185407638549805
278,139.5,50.95037078857422,17.708070755004883
279,140,51.74043655395508,17.956462860107422
280,140.5,50.036964416503906,17.25182533
281,141,50.51991271972656,17.39587975
282,141.5,48.60153579711914,16.63549232
283,142,48.82432556152344,16.523277282714844
284,142.5,46.368011474609375,15.751450538635254
285,143,45.62552261352539,15.517061233520508
286,143.5,45.61476516723633,16.11030387878418
287,144,44.68629074,16.252037048339844
288,144.5,42.16646957397461,15.853412628173828
289,145,40.52165222167969,15.552987098693848
290,145.5,38.396671295166016,14.981242179870605
291,146,36.48000717163086,14.301136016845703
292,146.5,35.63786697387695,13.93784236907959
293,147,35.13294219970703,13.716726303100586
294,147.5,32.86817932128906,12.790224075317383
295,148,31.320005416870117,12.090818405151367
296,148.5,32.00130844116211,12.423556327819824
297,149,31.05765151977539,12.31486988067627
298,149.5,31.512699127197266,12.591155052185059
299,150,30.820507049560547,12.208120346069336
300,150.5,31.146135330200195,12.667603492736816
301,151,30.309144973754883,12.45010757446289
302,151.5,29.96234703063965,12.192952156066895
303,152,29.448017120361328,11.976136207580566
304,152.5,28.889387130737305,11.850972175598145
305,153,29.659099578857422,12.191575050354004
306,153.5,30.36730385,12.378392219543457
307,154,30.179872512817383,12.336784362792969
308,154.5,31.232969284057617,12.611725807189941
309,155,31.177377700805664,12.543389320373535
310,155.5,31.971158981323242,12.759966850280762
311,156,32.011775970458984,12.707817077636719
312,156.5,33.14198303222656,12.949108123779297
313,157,33.166709899902344,12.767377853393555
314,157.5,33.957923889160156,12.859739303588867
315,158,35.44182205200195,13.327486991882324
316,158.5,37.37195587158203,13.913660049438477
317,159,38.53222656,14.245659828186035
318,159.5,40.413387298583984,14.96132755279541
319,160,42.092533111572266,15.77387523651123
320,160.5,42.72771453857422,15.966407775878906
321,161,43.55012512207031,16.65868377685547
322,161.5,43.935001373291016,17.139812469482422
323,162,43.25603485107422,16.880874633789062
324,162.5,41.71062469482422,16.418203353881836
325,163,39.96477508544922,16.145278930664062
326,163.5,38.175289154052734,15.638762474060059
327,164,36.55658721923828,14.761499404907227
328,164.5,35.95447540283203,14.153420448303223
329,165,34.70608139038086,13.317505836486816
330,165.5,33.302886962890625,12.513989448547363
331,166,32.33069610595703,12.12955379486084
332,166.5,31.706113815307617,11.948775291442871
333,167,31.115812301635742,11.691822052001953
334,167.5,30.997638702392578,11.57337760925293
335,168,30.623910903930664,11.358687400817871
336,168.5,30.165054321289062,11.241560935974121
337,169,29.75002098083496,11.120773315429688
338,169.5,28.603185653686523,10.955914497375488
339,170,28.02474594116211,10.680526733398438
340,170.5,27.553627014160156,10.58855915
341,171,27.344411849975586,10.37439250946045
342,171.5,27.435571670532227,10.365633964538574
343,172,27.315336227416992,10.682287216186523
344,172.5,27.47655678,10.71771526
345,173,26.693540573120117,10.606050491333008
346,173.5,25.816829681396484,10.333477973937988
347,174,24.868452072143555,10.080564498901367
348,174.5,24.013042449951172,10.154926300048828
349,175,23.574790954589844,10.276025772094727
350,175.5,23.646305084228516,10.372065544128418
351,176,23.39074135,9.923465728759766
352,176.5,23.14947509765625,9.715467453
353,177,23.17373275756836,9.589390754699707
354,177.5,23.23869514465332,9.799309730529785
355,178,23.301437377929688,9.700842857
356,178.5,23.754995346069336,9.480801582336426
357,179,24.47756576538086,9.383439064025879
358,179.5,25.306350708007812,9.539592742919922
359,180,25.746286392211914,9.713675498962402
360,180.5,26.88901138305664,10.133922576904297
361,181,28.227027893066406,10.736915588378906
362,181.5,29.64222526550293,11.197493553161621
363,182,31.51112937927246,11.997331619262695
364,182.5,33.79481887817383,12.71218490600586
365,183,36.09339523,13.60838794708252
366,183.5,38.579864501953125,14.595980644226074
367,184,41.05921555,15.730062484741211
368,184.5,42.680381774902344,16.31358528137207
369,185,44.840965270996094,17.142784118652344
370,185.5,45.50823974609375,17.286109924316406
371,186,46.18659591674805,17.218294143676758
372,186.5,46.61777114868164,17.360191345214844
373,187,46.54658126831055,17.32986831665039
374,187.5,46.85234069824219,17.659927368164062
375,188,46.226646423339844,17.40414047241211
376,188.5,46.60297393798828,17.76120376586914
377,189,45.45125198364258,17.340158462524414
378,189.5,45.26979446411133,17.26679801940918
379,190,44.455535888671875,16.753278732299805
380,190.5,43.97968673706055,16.124788284301758
381,191,43.93085861206055,16.060869216918945
382,191.5,43.25201416015625,15.800872802734375
383,192,44.581302642822266,16.333906173706055
384,192.5,45.10042190551758,16.743391036987305
385,193,45.963199615478516,17.352807998657227
386,193.5,45.748600006103516,17.771976470947266
387,194,45.541385650634766,17.546171188354492
388,194.5,46.624359130859375,17.796581268310547
389,195,46.85483932495117,17.74456214904785
390,195.5,47.027503967285156,18.002025604248047
391,196,46.794193267822266,17.818984985351562
392,196.5,47.160072326660156,18.337291717529297
393,197,47.74952316,18.822057723999023
394,197.5,47.143489837646484,18.931631088256836
395,198,47.67118835449219,19.076025009155273
396,198.5,46.997310638427734,19.045530319213867
397,199,46.018218994140625,18.940860748291016
398,199.5,44.93730926513672,18.52854347229004
399,200,41.43637466430664,16.93297768
400,200.5,38.221675872802734,15.951056480407715
401,201,33.683746337890625,14.13256836
402,201.5,30.14247703552246,12.87330436706543
403,202,28.954986572265625,12.450258255004883
404,202.5,29.14640235900879,12.411221504211426
405,203,29.782838821411133,12.306022644042969
406,203.5,29.997783660888672,12.242464065551758
407,204,30.098997116088867,12.17681599
408,204.5,29.632076263427734,12.12675666809082
409,205,28.319616317749023,11.84634017944336
410,205.5,28.394481658935547,11.81560230255127
411,206,28.446210861206055,11.776264190673828
412,206.5,28.51459503173828,11.804144859313965
413,207,29.23839569091797,12.025163650512695
414,207.5,28.81402587890625,11.632392883300781
415,208,28.960142135620117,11.40451431274414
416,208.5,29.161579132080078,11.383670806884766
417,209,29.119258880615234,11.414986610412598
418,209.5,28.68466567993164,11.31989860534668
419,210,29.00033950805664,11.410665512084961
420,210.5,28.52767562866211,11.128458976745605
421,211,29.537826538085938,11.583427429199219
422,211.5,29.81949234008789,11.824769973754883
423,212,31.075092315673828,12.334932327270508
424,212.5,32.51463317871094,12.924040794372559
425,213,33.85818099975586,13.344799041748047
426,213.5,35.10957717895508,13.670635223388672
427,214,35.738895416259766,13.885200500488281
428,214.5,36.39253616333008,14.13471794128418
429,215,37.75069808959961,14.842046737670898
430,215.5,39.193206787109375,15.422159194946289
431,216,39.494388580322266,15.48126507
432,216.5,41.58208465576172,16.39899253845215
433,217,41.76802062988281,16.328453063964844
434,217.5,41.47405242919922,15.818400382995605
435,218,42.444007873535156,16.075164794921875
436,218.5,42.63472366333008,16.186389923095703
437,219,43.404415130615234,16.243221282958984
438,219.5,42.89295959472656,15.808609962463379
439,220,41.05137634277344,14.987154960632324
440,220.5,39.191463470458984,13.87769889831543
441,221,36.981990814208984,12.938462257385254
442,221.5,34.94682312011719,12.18591309
443,222,33.06626510620117,11.760721206665039
444,222.5,31.513446807861328,11.228906631469727
445,223,30.947742462158203,11.24574089050293
446,223.5,29.754718780517578,10.685070991516113
447,224,30.000776290893555,10.86316967010498
448,224.5,30.677425384521484,11.27734088897705
449,225,31.085573196411133,11.71240520477295
450,225.5,31.538053512573242,11.768059730529785
451,226,32.611549377441406,12.09729290008545
452,226.5,34.02153778076172,12.561920166015625
453,227,34.75064468383789,12.59468936920166
454,227.5,36.47480392456055,13.077662467956543
455,228,37.44902801513672,13.328275680541992
456,228.5,38.66053771972656,13.318017959594727
457,229,40.19370651245117,13.721805572509766
458,229.5,41.73535919189453,14.206361770629883
459,230,43.15066146850586,14.61798382
460,230.5,44.720794677734375,15.337251663208008
461,231,45.63116455078125,15.801514625549316
462,231.5,44.82533645629883,15.565929412841797
463,232,42.29115676879883,14.791549682617188
464,232.5,41.74250030517578,14.752753257751465
465,233,40.90494918823242,14.594472885131836
466,233.5,39.78042984008789,14.658055305480957
467,234,40.73899459838867,15.680570602416992
468,234.5,40.67676544189453,16.03814697265625
469,235,41.19416046142578,16.38131332397461
470,235.5,40.81544494628906,16.429744720458984
471,236,40.771053314208984,16.664308547973633
472,236.5,39.345943450927734,15.777165412902832
473,237,37.59545135498047,14.861842155456543
474,237.5,37.07974624633789,14.71546459197998
475,238,34.41280746459961,13.806742668151855
476,238.5,35.94436264038086,14.515092849731445
477,239,36.19343185424805,14.47978687286377
478,239.5,36.67102051,14.621637344360352
479,240,36.651180267333984,14.432818412780762
480,240.5,37.800113677978516,14.761270523071289
481,241,38.117977142333984,14.809598922729492
482,241.5,37.161705017089844,14.33449935913086
483,242,36.86484146118164,14.256735801696777
484,242.5,35.98832702636719,14.079655647277832
485,243,36.322113037109375,14.09762191772461
486,243.5,36.890174865722656,14.35866928100586
487,244,38.94166183,15.27989673614502
488,244.5,41.291316986083984,16.140567779541016
489,245,43.471134185791016,17.021364212036133
490,245.5,45.94635772705078,18.29168128967285
491,246,48.882598876953125,19.51330566
492,246.5,49.48667526245117,19.48343276977539
493,247,52.94434738,20.697303771972656
494,247.5,55.57033920288086,21.497516632080078
495,248,58.943687438964844,22.654447555541992
496,248.5,63.12574387,24.440500259399414
497,249,65.64904785,25.458316802978516
498,249.5,69.42437744140625,27.153676986694336
499,250,69.02435302734375,27.114646911621094
500,250.5,69.27054595947266,27.38840675354004
501,251,67.86174011230469,26.57287025
502,251.5,64.12815856933594,24.94964599609375
503,252,60.645301818847656,23.635225296020508
504,252.5,56.463592529296875,21.362308502197266
505,253,55.24281692504883,20.648290634155273
506,253.5,53.278987884521484,19.818464279174805
507,254,49.01007080078125,18.223875045776367
508,254.5,42.54509735107422,16.192567825317383
509,255,37.206504821777344,14.614862442016602
510,255.5,31.99892234802246,12.98928451538086
511,256,28.686555862426758,11.516902923583984
512,256.5,27.78719139099121,10.985147476196289
513,257,28.006214141845703,10.776268005371094
514,257.5,28.686161041259766,10.91439151763916
515,258,28.79541778564453,10.697874069213867
516,258.5,27.968976974487305,10.382917404174805
517,259,26.14716911315918,9.591451644897461
518,259.5,24.664278030395508,8.917962074279785
519,260,24.36956024169922,8.756678581237793
520,260.5,24.038862228393555,8.808563232421875
521,261,24.17677879333496,8.811742782592773
522,261.5,24.911365509033203,9.177275657653809
523,262,25.28876304626465,9.356517791748047
524,262.5,25.667482376098633,9.502176284790039
525,263,25.850568771362305,9.485006332397461
526,263.5,27.120670318603516,9.979193687438965
527,264,28.09563636779785,10.265776634216309
528,264.5,29.42080307006836,10.704909324645996
529,265,31.01683998,11.260002136230469
530,265.5,32.995853424072266,11.841291427612305
531,266,34.246578216552734,12.14909553527832
532,266.5,36.19176102,12.645322799682617
533,267,37.86663055419922,13.335935592651367
534,267.5,38.42762756347656,13.763094902038574
535,268,38.93880844116211,14.070886611938477
536,268.5,38.42256164550781,13.928194046020508
537,269,38.313392639160156,13.753190994262695
538,269.5,38.693702697753906,13.762955665588379
539,270,38.72774124145508,13.794848442077637
540,270.5,39.51078796386719,13.917695045471191
541,271,40.99618148803711,14.336161613464355
542,271.5,42.19338607788086,14.628981590270996
543,272,42.89817428588867,14.87995719909668
544,272.5,42.82603073120117,14.717915534973145
545,273,42.82261657714844,14.66624927520752
546,273.5,42.180965423583984,14.32166862487793
547,274,41.85814285,14.189754486083984
548,274.5,42.79844665527344,14.240874290466309
549,275,44.17291259765625,14.699746131896973
550,275.5,44.79611587524414,15.102317810058594
551,276,45.214256286621094,15.450152397155762
552,276.5,46.541648864746094,16.137054443359375
553,277,46.91223907470703,16.509069442749023
554,277.5,45.11351395,15.98487377166748
555,278,45.17607498168945,16.479894638061523
556,278.5,43.56153106689453,16.172369
557,279,42.19579315185547,15.670300483703613
558,279.5,40.052589416503906,14.80384349822998
559,280,39.40079879760742,14.442323684692383
560,280.5,41.1730957,15.340044975280762
561,281,42.58981704711914,16.01849365234375
562,281.5,43.16342544555664,16.52967643737793
563,282,43.873382568359375,16.654123306274414
564,282.5,44.19166183,17.00674057006836
565,283,45.782161712646484,17.782577514648438
566,283.5,45.39600372314453,17.471561431884766
567,284,45.512699127197266,17.74327850341797
568,284.5,45.68128204345703,17.70145606994629
569,285,45.63831329345703,17.758499145507812
570,285.5,45.469390869140625,17.940784454345703
571,286,44.52919006347656,17.576160430908203
572,286.5,44.15349578857422,16.948122024536133
573,287,41.063255310058594,15.939913749694824
574,287.5,41.57962417602539,16.190332412719727
575,288,39.87089538574219,15.626520156860352
576,288.5,39.96949387,15.82934284210205
577,289,40.30917739868164,16.08014678955078
578,289.5,39.80113602,15.840517044067383
579,290,38.76884841918945,15.517106056213379
580,290.5,39.010833740234375,15.653324127197266
581,291,38.16176986694336,15.30031681060791
582,291.5,37.375370025634766,14.673215866088867
583,292,37.84162902832031,14.584043502807617
584,292.5,37.99230194091797,14.656264305114746
585,293,39.63560867,15.097307205200195
586,293.5,41.16405487060547,15.430266380310059
587,294,40.7473259,15.145821571350098
588,294.5,41.857215881347656,15.421693801879883
589,295,41.38719559,15.08514404296875
590,295.5,40.892459869384766,14.72157096862793
591,296,40.41767501831055,14.439043045043945
592,296.5,40.35401535,14.340466499328613
593,297,39.28067398071289,14.138497352600098
594,297.5,37.66975021362305,13.775495529174805
595,298,35.495506286621094,12.820283889770508
596,298.5,33.777076721191406,12.28227424621582
597,299,32.83503723144531,12.293220520019531
598,299.5,31.89286231994629,11.90933895111084
599,300,31.803436279296875,11.75810718536377
600,300.5,31.185455322265625,11.437718391418457
601,301,31.476715087890625,11.35588264465332
602,301.5,31.224166870117188,11.084616661071777
603,302,31.29913330078125,10.895484924316406
604,302.5,31.714889526367188,11.244007110595703
605,303,31.955659866333008,11.402931213378906
606,303.5,31.416568756103516,11.080554008483887
607,304,30.95644760131836,10.956157684326172
608,304.5,31.13836669921875,11.31795883178711
609,305,30.501758575439453,11.255263328552246
610,305.5,29.623249053955078,11.154974937438965
611,306,28.907922744750977,10.965947151184082
612,306.5,27.609785079956055,10.61007308959961
613,307,27.574054718017578,10.63922405
614,307.5,27.987154006958008,11.009186744689941
615,308,28.07312584,10.857590675354004
616,308.5,30.26643943786621,11.509176254272461
617,309,31.18449592590332,11.63941764831543
618,309.5,32.00818634033203,11.724998474121094
619,310,33.69788742,12.10638427734375
620,310.5,34.782127380371094,12.449714660644531
621,311,35.87145996,12.68895435333252
622,311.5,36.21405792236328,12.69139575958252
623,312,36.28401565551758,12.720483779907227
624,312.5,37.63069534301758,13.331997871398926
625,313,38.31077575683594,13.492341041564941
626,313.5,40.1517334,14.16125488
627,314,41.853919982910156,15.012153625488281
628,314.5,44.07958221435547,16.21113395690918
629,315,45.36683654785156,17.233789443969727
630,315.5,45.743141174316406,17.584259033203125
631,316,46.22266387939453,17.852642059326172
632,316.5,46.32287598,18.368989944458008
633,317,44.49480056762695,17.646726608276367
634,317.5,44.08456039428711,17.556169509887695
635,318,43.322547912597656,17.322120666503906
636,318.5,43.07349777,17.17777442932129
637,319,43.018314361572266,17.41936683654785
638,319.5,42.44768142700195,17.59577178955078
639,320,41.198272705078125,17.356285095214844
640,320.5,38.074729919433594,16.060152053833008
641,321,37.03686523,16.06043815612793
642,321.5,35.49005889892578,15.273202896118164
643,322,33.82571792602539,14.456708908081055
644,322.5,33.26374053955078,13.689929008483887
645,323,32.930694580078125,13.195457458496094
646,323.5,31.999473571777344,12.772943496704102
647,324,31.435636520385742,12.173815727233887
648,324.5,32.647647857666016,11.931144714355469
649,325,33.82555389404297,11.77451229095459
650,325.5,34.73331832885742,11.682894706726074
651,326,36.876075744628906,11.989017486572266
652,326.5,38.10391616821289,12.31665039
653,327,38.99696350097656,12.743712425231934
654,327.5,41.61386489868164,14.058703422546387
655,328,41.65615463256836,14.444409370422363
656,328.5,42.872718811035156,15.169024467468262
657,329,43.92680358886719,15.745414733886719
658,329.5,44.153228759765625,15.955778121948242
659,330,43.98952865600586,15.786884307861328
660,330.5,43.628501892089844,15.532358169555664
661,331,44.17553711,15.82356071472168
662,331.5,43.77436447143555,16.19753646850586
663,332,43.06333541870117,16.43309975
664,332.5,42.809940338134766,16.516206741333008
665,333,41.919700622558594,16.22313117980957
666,333.5,42.09170913696289,16.59730339050293
667,334,41.08818054199219,16.32816505432129
668,334.5,40.75564956665039,16.43743133544922
669,335,40.202449798583984,16.411855697631836
670,335.5,39.075531005859375,16.381032943725586
671,336,36.87745285,15.48399829864502
672,336.5,35.84866714477539,14.942378997802734
673,337,35.69260025024414,14.519990921020508
