,time,Q_D/Q_GBD,Q_e/Q_GBD
70,35.5,22.91257095336914,11.043058395385742
71,36,21.57658576965332,10.431244850158691
72,36.5,20.518827438354492,9.781089782714844
73,37,19.952505111694336,9.359481811523438
74,37.5,19.38932991027832,9.174330711364746
75,38,19.03738021850586,8.950928688049316
76,38.5,18.93307876586914,8.960651397705078
77,39,18.682275772094727,8.848208427
78,39.5,18.688854217529297,8.720871925354004
79,40,18.36975098,8.378590584
80,40.5,18.52678680419922,8.319032669067383
81,41,18.32691002,8.131409645080566
82,41.5,18.471738815307617,8.153639793395996
83,42,18.974302291870117,8.395318984985352
84,42.5,19.295639038085938,8.560392379760742
85,43,19.968597412109375,8.812397003173828
86,43.5,20.703702926635742,8.998226165771484
87,44,21.239646911621094,9.109807014465332
88,44.5,21.34648895263672,8.965966225
89,45,21.46729278564453,8.739093780517578
90,45.5,21.470909118652344,8.594657897949219
91,46,21.527294158935547,8.620486259
92,46.5,21.57948875427246,8.749072074890137
93,47,21.857385635375977,9.091902732849121
94,47.5,23.014057159423828,9.846804619
95,48,24.14193344116211,10.350245475769043
96,48.5,25.24053955078125,10.578978538513184
97,49,26.30890464782715,10.779274940490723
98,49.5,27.18813705444336,10.993318557739258
99,50,27.827119827270508,11.047342300415039
100,50.5,28.77613067626953,11.217918395996094
101,51,30.362855911254883,11.754465103149414
102,51.5,31.25832176208496,12.099321365356445
103,52,33.03422164916992,12.88315486907959
104,52.5,34.80433273,13.882734298706055
105,53,36.878997802734375,14.931317329406738
106,53.5,38.71884536743164,16.129791259765625
107,54,40.69734191894531,17.309768676757812
108,54.5,42.19977569580078,17.87683868408203
109,55,44.51787567138672,18.47538948059082
110,55.5,46.32875442504883,18.824329376220703
111,56,47.57390213012695,19.009544372558594
112,56.5,48.69297409057617,19.431352615356445
113,57,49.78163528442383,20.102170944213867
114,57.5,49.157310485839844,20.094993591308594
115,58,50.45646667480469,20.531784057617188
116,58.5,48.27924346923828,19.937034606933594
117,59,45.56534957885742,19.11540412902832
118,59.5,40.89618682861328,17.366933822631836
119,60,34.61157227,14.509481430053711
120,60.5,31.511362075805664,13.212672233581543
121,61,29.292537689208984,12.388282775878906
122,61.5,27.174922943115234,11.685807228088379
123,62,25.93425750732422,11.163442611694336
124,62.5,25.342100143432617,10.951541900634766
125,63,24.467931747436523,10.470486640930176
126,63.5,23.955581665039062,10.182405471801758
127,64,23.089567184448242,9.797317504882812
128,64.5,22.758525848388672,9.801741600036621
129,65,21.87063980102539,9.529353141784668
130,65.5,21.306737899780273,9.281290054321289
131,66,21.195362091064453,9.144362449645996
132,66.5,20.56586265563965,8.918968200683594
133,67,20.260231018066406,8.681615829467773
134,67.5,20.521848678588867,8.771418571472168
135,68,21.145875930786133,8.963659286499023
136,68.5,21.813201904296875,9.159552574157715
137,69,22.022146224975586,9.054686546325684
138,69.5,22.27590560913086,8.983770370483398
139,70,22.43593978881836,8.928595542907715
140,70.5,22.444211959838867,9.019585609436035
141,71,22.097253799438477,8.946213722229004
142,71.5,21.720979690551758,8.801283836364746
143,72,21.079084396362305,8.648988723754883
144,72.5,20.640043258666992,8.292991638183594
145,73,20.552913665771484,8.092134475708008
146,73.5,20.751964569091797,8.212386131286621
147,74,20.728321075439453,8.220112800598145
148,74.5,20.526695251464844,8.115412712097168
149,75,20.169218063354492,7.997763633728027
150,75.5,19.328739166259766,7.723923683166504
151,76,19.200075149536133,7.67098856
152,76.5,19.248144149780273,7.843167304992676
153,77,19.33868408203125,8.091004371643066
154,77.5,19.309921264648438,8.121499061584473
155,78,19.612857818603516,8.136456489562988
156,78.5,19.82752227783203,8.144317626953125
157,79,19.975528717041016,8.275760650634766
158,79.5,20.087421417236328,8.333057403564453
159,80,20.09010124206543,8.321533203
160,80.5,20.54435157775879,8.480332374572754
161,81,20.81355094909668,8.619731903076172
162,81.5,21.591049194335938,8.871364594
163,82,22.457624435424805,9.231009483337402
164,82.5,23.275615692138672,9.535318374633789
165,83,23.87080192565918,9.765381813049316
166,83.5,24.116865158081055,9.866750717163086
167,84,24.19622230529785,9.959982872009277
168,84.5,24.295360565185547,10.055423736572266
169,85,24.277931213378906,10.128209114074707
170,85.5,24.28739356994629,10.078234672546387
171,86,24.210290908813477,9.968626022338867
172,86.5,24.11000633239746,9.941518783569336
173,87,24.219987869262695,10.034770011901855
174,87.5,24.485559463500977,10.215795516967773
175,88,25.01849365234375,10.356204986572266
176,88.5,26.079771041870117,10.751946449279785
177,89,27.560115814208984,11.390336036682129
178,89.5,28.562440872192383,11.854031562805176
179,90,29.348968505859375,12.16991138458252
180,90.5,29.696229934692383,12.310691833496094
181,91,30.204639434814453,12.604304313659668
182,91.5,30.970849990844727,13.036384582519531
183,92,31.93684196472168,13.510648727416992
184,92.5,32.66603469848633,13.914474487304688
185,93,33.599937438964844,14.367412567138672
186,93.5,33.87133026123047,14.589232444763184
187,94,35.37620162963867,15.180177688598633
188,94.5,35.31348419189453,15.051647186279297
189,95,35.58454513549805,14.932806968688965
190,95.5,35.51682662963867,14.780430793762207
191,96,36.22795867919922,14.689874649047852
192,96.5,35.44070816040039,14.291398048400879
193,97,34.20698165893555,13.851520538330078
194,97.5,33.21475601196289,13.40494441986084
195,98,33.158607482910156,13.209470748901367
196,98.5,33.72959899902344,13.570053100585938
197,99,34.330604553222656,13.898221015930176
198,99.5,34.52640914916992,13.94344711303711
199,100,34.62875747680664,13.805420875549316
200,100.5,34.53953552246094,13.665506362915039
201,101,34.230628967285156,13.518193244934082
202,101.5,31.798311233520508,12.68188190460205
203,102,30.516887664794922,11.832883834838867
204,102.5,30.943283081054688,11.635638236999512
205,103,31.184629440307617,11.619391441345215
206,103.5,32.45139694213867,11.83809757232666
207,104,33.94750213623047,12.349427223205566
208,104.5,35.899044036865234,12.972728729248047
209,105,37.44499969482422,13.523297309875488
210,105.5,37.30527877807617,13.498212814331055
211,106,37.34518814086914,13.89892578
212,106.5,36.428443908691406,13.717714309692383
213,107,36.41981887817383,13.766803741455078
214,107.5,35.58348846435547,13.418656349182129
215,108,35.01966476,13.30639648
216,108.5,33.20774459838867,12.760939598083496
217,109,31.724702835083008,12.436156272888184
218,109.5,30.599014282226562,12.306462287902832
219,110,30.456979751586914,12.446249008178711
220,110.5,29.871444702148438,12.366703987121582
221,111,30.420869827270508,12.42046833
222,111.5,31.105058670043945,12.476651191711426
223,112,31.61279297,12.583292007446289
224,112.5,32.083248138427734,12.66070843
225,113,32.81834030151367,12.996597290039062
226,113.5,33.05778503417969,13.182531356811523
227,114,33.81792068481445,13.444908142089844
228,114.5,33.972694396972656,13.227460861206055
229,115,34.42876434326172,13.219717025756836
230,115.5,34.707244873046875,13.118484497070312
231,116,34.85263442993164,13.206873893737793
232,116.5,35.963111877441406,13.610579490661621
233,117,36.15230941772461,13.493693351745605
234,117.5,36.498348236083984,13.789548873901367
235,118,35.830013275146484,13.708106994628906
236,118.5,35.29640197753906,13.67143726348877
237,119,34.731327056884766,13.672333717346191
238,119.5,33.80573654174805,13.371910095214844
239,120,33.14881134033203,13.223073959350586
240,120.5,32.797855377197266,13.007821083068848
241,121,32.09225845336914,12.60845947265625
242,121.5,31.20867347717285,12.322769165039062
243,122,30.911699295043945,12.235359191894531
244,122.5,29.88033103942871,11.866128921508789
245,123,28.964488983154297,11.701648712158203
246,123.5,29.038278579711914,11.833629608154297
247,124,28.908031463623047,11.766743659973145
248,124.5,28.905792236328125,11.607096672058105
249,125,28.14396858215332,11.065869331359863
250,125.5,29.239795684814453,11.531932830810547
251,126,29.277889251708984,11.489656448364258
252,126.5,29.56611442565918,11.698824882507324
253,127,29.890644073486328,11.74707031
254,127.5,30.245573043823242,11.735095977783203
255,128,30.757673263549805,11.984452247619629
256,128.5,31.32898521,12.33428955078125
257,129,32.698219299316406,12.842985153198242
258,129.5,32.83930206298828,12.866336822509766
259,130,33.96527099609375,13.360673904418945
260,130.5,34.55714797973633,13.713752746582031
261,131,35.5,14.148377418518066
262,131.5,36.91598129272461,14.744596481323242
263,132,37.41219711303711,14.685281753540039
264,132.5,39.91221237182617,15.68256664276123
265,133,41.66269302368164,16.597919464111328
266,133.5,44.03490447998047,17.485958099365234
267,134,46.988101959228516,18.983057022094727
268,134.5,50.528568267822266,20.257699966430664
269,135,52.140708923339844,20.631057739257812
270,135.5,54.00487137,21.27655792236328
271,136,56.330081939697266,22.249242782592773
272,136.5,56.115440368652344,22.338376998901367
273,137,57.139095306396484,22.979772567749023
274,137.5,56.41426467895508,22.82234764099121
275,138,57.363651275634766,23.11005401611328
276,138.5,56.79287338256836,23.141571044921875
277,139,57.49029541015625,23.73774528503418
278,139.5,57.164669036865234,24.12835693359375
279,140,55.996707916259766,24.120792388916016
280,140.5,54.176124572753906,23.417633056640625
281,141,51.43516540527344,22.651432037353516
282,141.5,50.064517974853516,22.494104385375977
283,142,50.33717346191406,22.43684959411621
284,142.5,50.377017974853516,22.44208526611328
285,143,49.62512969970703,21.955169677734375
286,143.5,48.12204360961914,21.61271095275879
287,144,45.46786880493164,20.223905563354492
288,144.5,44.388179779052734,19.847749710083008
289,145,42.096500396728516,18.775615692138672
290,145.5,38.976131439208984,17.093660354614258
291,146,37.88790512084961,15.79192829
292,146.5,36.30403137207031,14.588733673095703
293,147,35.946990966796875,14.02509880065918
294,147.5,35.20399094,13.795157432556152
295,148,33.41429901123047,13.129890441894531
296,148.5,31.93385887145996,12.415474891662598
297,149,30.227514266967773,11.778203964233398
298,149.5,29.607440948486328,11.53482437133789
299,150,28.123605728149414,10.884904861450195
300,150.5,28.214696884155273,10.954469680786133
301,151,28.296987533569336,10.888633728027344
302,151.5,28.15323829650879,10.837342262268066
303,152,27.693695068359375,10.67715835571289
304,152.5,28.125368118286133,10.931539535522461
305,153,28.93240737915039,11.221267700195312
306,153.5,29.495939254760742,11.582599639892578
307,154,29.74950408935547,11.645200729370117
308,154.5,31.828845977783203,12.468207359313965
309,155,33.30913543701172,12.957590103149414
310,155.5,34.50331497192383,13.276908874511719
311,156,36.590206146240234,13.990133285522461
312,156.5,37.96350098,14.592324256896973
313,157,38.91731262207031,14.831273078918457
314,157.5,40.32289505004883,15.462702751159668
315,158,41.45077133178711,15.827564239501953
316,158.5,41.733760833740234,15.844930648803711
317,159,41.57198715209961,15.769783973693848
318,159.5,40.550254821777344,15.661298751831055
319,160,39.903968811035156,15.235861778259277
320,160.5,39.78861999511719,15.156390190124512
321,161,39.158042907714844,14.91281509399414
322,161.5,40.006011962890625,15.226882934570312
323,162,40.70466995239258,15.391014099121094
324,162.5,40.02177047729492,14.969582557678223
325,163,39.67781448364258,15.065252304077148
326,163.5,39.44869613647461,15.199286460876465
327,164,40.343990325927734,15.919650077819824
328,164.5,40.17602539,16.022171020507812
329,165,40.45473861694336,16.061872482299805
330,165.5,42.59514236450195,17.099628448486328
331,166,42.27264404296875,16.73392677307129
332,166.5,43.491947174072266,17.05716323852539
333,167,45.15953445,17.65540123
334,167.5,45.66087723,17.59864616394043
335,168,47.84301758,18.40079689025879
336,168.5,49.563533782958984,19.044403076171875
337,169,50.04127502441406,19.27277374267578
338,169.5,50.12852859,19.63152503967285
339,170,49.60053253173828,19.629379272460938
340,170.5,50.248085021972656,20.553281784057617
341,171,49.82754898071289,20.625293731689453
342,171.5,48.380950927734375,20.132570266723633
343,172,46.99314498901367,19.45018768310547
344,172.5,43.95328140258789,17.96065330505371
345,173,43.41784668,17.781444549560547
346,173.5,41.71950912475586,17.025487899780273
347,174,40.43122863769531,16.69463539123535
348,174.5,39.641971588134766,16.35034942626953
349,175,38.78126525878906,15.965071678161621
350,175.5,38.467506408691406,15.878628730773926
351,176,38.18214797973633,15.832797050476074
352,176.5,38.601776123046875,16.032556533813477
353,177,39.24763870239258,16.179302215576172
354,177.5,39.24246597290039,15.860906600952148
355,178,39.868003845214844,15.819818496704102
356,178.5,38.38731002807617,15.184388160705566
357,179,37.74003601074219,14.943596839904785
358,179.5,38.25595474243164,14.989529609680176
359,180,38.878273010253906,14.881978988647461
360,180.5,39.25196838378906,15.060925483703613
361,181,40.05305862426758,15.29738712310791
362,181.5,41.112648010253906,15.855388641357422
363,182,43.06383133,16.700973510742188
364,182.5,43.374935150146484,16.54782485961914
365,183,45.527915954589844,17.279170989990234
366,183.5,46.07178497314453,17.337190628051758
367,184,46.14200973510742,16.977373123168945
368,184.5,47.35850524902344,17.144168853759766
369,185,48.46437454223633,17.88355064
370,185.5,49.59392547607422,18.334148406982422
371,186,51.632450103759766,19.328216552734375
372,186.5,52.23246765136719,19.688337326049805
373,187,53.71088409423828,20.383485794067383
374,187.5,53.28136444091797,20.680849075317383
375,188,53.039424896240234,20.48296356201172
376,188.5,51.60111618041992,19.987716674804688
377,189,49.988929748535156,19.368316650390625
378,189.5,49.185054779052734,19.277799606323242
379,190,47.67847442626953,18.65823745727539
380,190.5,45.63216781616211,18.20256805419922
381,191,45.636985778808594,18.179136276245117
382,191.5,46.354408264160156,18.224695205688477
383,192,47.60004425048828,18.63947296142578
384,192.5,49.243019104003906,19.432514190673828
385,193,51.389488220214844,20.357316970825195
386,193.5,52.472869873046875,20.901872634887695
387,194,53.40393066,21.134918212890625
388,194.5,52.33154297,20.561180114746094
389,195,52.69981384277344,20.82356834411621
390,195.5,52.377742767333984,20.79562759399414
391,196,50.886741638183594,20.195743560791016
392,196.5,51.04043197631836,20.206594467163086
393,197,50.83723449707031,20.435827255249023
394,197.5,48.53471755981445,19.482582092285156
395,198,46.474910736083984,18.48123550415039
396,198.5,44.65158462524414,17.986494064331055
397,199,43.56715393066406,17.708145141601562
398,199.5,40.47762680053711,16.40361976623535
399,200,39.13002014160156,15.638980865478516
400,200.5,38.00678253173828,14.968462944030762
401,201,36.64289855957031,14.351409912109375
402,201.5,36.300689697265625,14.08230972290039
403,202,36.10853958129883,13.961102485656738
404,202.5,34.76926040649414,13.18741512298584
405,203,34.530399322509766,12.938547134399414
406,203.5,33.89949035644531,13.023552894592285
407,204,33.69438171386719,13.13596248626709
408,204.5,32.07282638549805,12.72311782836914
409,205,31.563159942626953,12.616443634033203
410,205.5,30.38241195678711,12.25573444366455
411,206,30.49995994567871,12.467524528503418
412,206.5,30.21191406,12.379715919494629
413,207,30.13250732421875,12.413106918334961
414,207.5,30.56542205810547,12.560654640197754
415,208,30.90447998046875,12.770560264587402
416,208.5,31.35536766052246,12.936570167541504
417,209,32.229713439941406,13.432934761047363
418,209.5,32.03690719604492,13.472280502319336
419,210,31.223796844482422,13.195892333984375
420,210.5,30.80315589904785,13.029088020324707
421,211,31.033485412597656,13.069425582885742
422,211.5,30.82221221923828,12.801033020019531
423,212,31.253429412841797,12.983980178833008
424,212.5,32.210479736328125,13.357832908630371
425,213,33.03871154785156,13.800800323486328
426,213.5,33.52702713012695,13.751680374145508
427,214,34.5769043,14.122173309326172
428,214.5,34.75877380371094,14.279662132263184
429,215,36.10529708862305,14.644574165344238
430,215.5,37.12922286987305,15.012847900390625
431,216,37.590606689453125,15.154308319091797
432,216.5,38.46594238,15.522415161132812
433,217,38.34383773803711,15.542953491210938
434,217.5,40.379722595214844,16.50343132019043
435,218,41.716880798339844,17.43155860900879
436,218.5,42.162925720214844,17.539331436157227
437,219,43.47965621948242,18.383548736572266
438,219.5,44.353397369384766,18.88341522216797
439,220,45.138240814208984,19.318117141723633
440,220.5,45.56566619873047,19.640377044677734
441,221,46.0065918,19.78918457
442,221.5,45.47675323486328,19.47295379638672
443,222,45.17409896850586,18.929149627685547
444,222.5,45.505638122558594,18.871458053588867
445,223,47.03420639038086,19.443998336791992
446,223.5,47.095794677734375,19.387592315673828
447,224,47.18332290649414,19.08461570739746
448,224.5,45.72697830200195,18.021486282348633
449,225,45.16581726074219,17.436691284179688
450,225.5,44.87495040893555,17.198816299438477
451,226,45.62934875488281,17.180904388427734
452,226.5,46.42059326171875,17.247533798217773
453,227,47.32967758178711,17.296857833862305
454,227.5,46.10999298095703,16.60729217529297
455,228,46.923919677734375,16.892311096191406
456,228.5,46.34192657470703,16.756608963012695
457,229,46.47408676147461,17.09937858581543
458,229.5,45.09465408325195,16.97980499267578
459,230,44.05230712890625,16.739906311035156
460,230.5,43.977142333984375,16.764070510864258
461,231,42.90009307861328,16.67590332
462,231.5,42.53051758,16.589832305908203
463,232,40.684844970703125,15.684222221374512
464,232.5,39.89603042602539,15.29894733428955
465,233,37.939842224121094,14.614969253540039
466,233.5,38.27336883544922,14.811481475830078
467,234,37.733734130859375,14.402786254882812
468,234.5,37.41804885864258,14.488760948181152
469,235,36.15122985839844,14.090038299560547
470,235.5,34.370513916015625,13.571953773498535
471,236,31.58471107,12.529038429260254
472,236.5,29.922651290893555,11.564252853393555
473,237,28.38855743408203,11.027399063110352
474,237.5,26.89147186279297,10.211376190185547
475,238,26.869325637817383,10.249381065368652
476,238.5,26.791915893554688,10.175549507141113
477,239,26.90769386291504,10.33539104
478,239.5,26.552515029907227,10.36495304107666
479,240,26.406705856323242,10.252096176147461
480,240.5,26.540117263793945,10.237399101257324
481,241,26.54536247253418,10.075504302978516
482,241.5,26.3848877,9.81298542
483,242,27.23098373413086,9.957624435424805
484,242.5,27.519376754760742,10.089489936828613
485,243,27.79402732849121,10.081136703491211
486,243.5,28.565710067749023,10.076247215270996
487,244,30.02639389038086,10.387235641479492
488,244.5,30.90355682373047,10.480693817138672
489,245,32.71815109,11.022249221801758
490,245.5,34.272335052490234,11.686949729919434
491,246,36.15806198120117,12.39084243774414
492,246.5,39.12084197998047,13.567877769470215
493,247,41.62290573120117,14.541382789611816
494,247.5,43.85772705078125,15.412824630737305
495,248,45.913089752197266,16.16095542907715
496,248.5,47.30177688598633,16.72435951
497,249,49.36022186279297,17.485750198364258
498,249.5,51.38891602,18.18486785888672
499,250,52.302547454833984,18.707271575927734
500,250.5,52.311763763427734,18.669281005859375
501,251,51.50373458862305,18.128414154052734
502,251.5,50.78371047973633,17.652494430541992
503,252,51.36244201660156,18.092626571655273
504,252.5,50.91300964355469,18.28710365
505,253,49.73663330078125,17.899694442749023
506,253.5,50.07270812988281,18.267404556274414
507,254,49.78965377807617,18.232595443725586
508,254.5,50.82569122314453,18.86777114868164
509,255,51.58284378051758,19.537811279296875
510,255.5,52.00840377807617,19.996313095092773
511,256,51.417057037353516,19.940780639648438
512,256.5,51.931888580322266,20.36519432067871
513,257,50.85388184,20.08869743347168
514,257.5,49.39281463623047,19.565614700317383
515,258,47.21996307373047,18.385400772094727
516,258.5,44.71635437011719,17.366573333740234
517,259,44.49971008300781,17.03143310546875
518,259.5,41.828609466552734,16.06290054321289
519,260,42.49797058105469,16.331954956054688
520,260.5,41.00344467163086,15.992971420288086
521,261,41.715660095214844,16.532272338867188
522,261.5,41.36549377441406,16.35370445251465
523,262,41.52672195,16.27758217
524,262.5,40.420230865478516,15.898173332214355
525,263,40.51200485229492,15.858933448791504
526,263.5,41.12349319458008,16.108816146850586
527,264,40.83938980102539,16.256074905395508
528,264.5,41.71187973022461,16.358291625976562
529,265,41.433937072753906,16.424541473388672
530,265.5,41.30193328857422,16.229658126831055
531,266,40.04820251464844,15.732169151306152
532,266.5,40.32390594482422,15.852842330932617
533,267,39.40156173706055,15.574857711791992
534,267.5,39.89964676,16.10929298400879
535,268,40.94847488,16.58552360534668
536,268.5,42.239498138427734,17.417490005493164
537,269,43.903480529785156,17.813148498535156
538,269.5,46.940425872802734,18.94677162
539,270,49.21786117553711,20.219234466552734
540,270.5,51.489952087402344,21.58732795715332
541,271,54.27986145019531,22.73499870300293
542,271.5,56.774925231933594,23.808547973632812
543,272,57.675628662109375,23.785734176635742
544,272.5,59.464439392089844,24.554994583129883
545,273,59.96284103393555,24.847320556640625
546,273.5,58.44926452636719,24.23531723022461
547,274,56.68050765991211,23.906625747680664
548,274.5,52.80484390258789,22.896089553833008
549,275,47.49710464477539,20.822288513183594
550,275.5,42.221168518066406,18.59705352783203
551,276,38.30909348,17.111812591552734
552,276.5,34.74993133544922,15.81302261352539
553,277,32.47977066040039,14.971141815185547
554,277.5,30.400455474853516,13.619077682495117
555,278,30.205135345458984,13.412925720214844
556,278.5,29.924680709838867,13.053715705871582
557,279,30.303333282470703,12.647831916809082
558,279.5,30.667320251464844,12.56995677947998
559,280,30.536670684814453,11.995156288146973
560,280.5,30.504581451416016,11.723238945007324
561,281,30.370901107788086,11.480399131774902
562,281.5,28.987016677856445,10.95097541809082
563,282,28.554128646850586,10.744879722595215
564,282.5,28.33991813659668,10.53654956817627
565,283,28.24096107,10.585880279541016
566,283.5,28.604930877685547,10.666585922241211
567,284,28.894447326660156,10.812899589538574
568,284.5,28.956497192382812,10.607990264892578
569,285,29.653507232666016,10.71374512
570,285.5,30.212045669555664,11.007996559143066
571,286,30.438003540039062,11.15222454071045
572,286.5,30.605398178100586,11.619305610656738
573,287,30.038942337036133,11.874656677246094
574,287.5,29.51474380493164,11.662525177001953
575,288,29.351778030395508,11.657970428466797
576,288.5,29.073278427124023,11.724302291870117
577,289,28.921640396118164,11.829398155212402
578,289.5,28.93922996520996,11.760497093200684
579,290,28.242050170898438,11.402352333068848
580,290.5,27.657800674438477,11.00936222076416
581,291,27.403722763061523,10.78027629852295
582,291.5,27.663002014160156,10.759098052978516
583,292,27.211904525756836,10.505423545837402
584,292.5,27.720884323120117,10.548344612121582
585,293,27.362789154052734,10.271198272705078
586,293.5,27.666763305664062,10.417499542236328
587,294,27.251523971557617,10.253188133239746
588,294.5,27.65686607,10.623451232910156
589,295,27.02568244934082,10.49321460723877
590,295.5,27.211334228515625,10.684085845947266
591,296,26.727231979370117,10.573948860168457
592,296.5,26.18313980102539,10.210480690002441
593,297,25.900598526000977,9.970398902893066
594,297.5,25.65662384033203,9.900977135
595,298,25.753562927246094,9.813882827758789
596,298.5,26.042417526245117,9.708865166
597,299,27.174760818481445,10.077021598815918
598,299.5,28.748416900634766,10.710509300231934
599,300,30.469181060791016,11.190559387207031
600,300.5,32.036170959472656,11.747279167175293
601,301,33.50986862182617,12.303711891174316
602,301.5,34.218326568603516,12.846535682678223
603,302,34.56562042236328,13.120893478393555
604,302.5,33.73456954956055,12.835317611694336
605,303,33.170562744140625,12.616334915161133
606,303.5,32.92546463012695,12.435068130493164
607,304,32.122779846191406,12.093513488769531
608,304.5,31.366981506347656,11.620393753051758
609,305,31.658254623413086,11.750444412231445
610,305.5,31.820940017700195,12.05223560333252
611,306,32.18294143676758,12.318337440490723
612,306.5,32.50620651245117,12.76565933227539
613,307,33.112735748291016,13.20553970336914
614,307.5,33.36593246459961,13.467514991760254
615,308,33.64717102050781,13.584383010864258
616,308.5,33.98807144165039,13.633788108825684
617,309,34.02169418334961,13.668670654296875
618,309.5,34.102474212646484,13.740110397338867
619,310,35.14972686767578,14.168059349060059
620,310.5,37.09578323364258,15.062644004821777
621,311,38.420597076416016,15.478241920471191
622,311.5,40.10478210449219,16.19060707092285
623,312,41.069313049316406,16.332796096801758
624,312.5,42.02293395996094,16.24894142150879
625,313,42.23849105834961,15.817997932434082
626,313.5,43.74943542480469,16.080951690673828
627,314,43.721920013427734,15.959366798400879
628,314.5,43.78960037231445,16.09399414
629,315,42.70326232910156,15.97045898
630,315.5,41.44804763793945,15.979891777038574
631,316,39.32264709472656,15.249282836914062
632,316.5,36.93410110473633,14.74583625793457
633,317,36.66787338256836,14.645535469055176
634,317.5,36.295711517333984,14.854887008666992
635,318,36.61218262,14.978011131286621
636,318.5,37.16954803466797,15.10704517364502
637,319,39.31809997558594,15.881945610046387
638,319.5,40.63227462768555,16.30075454711914
639,320,40.07255554199219,15.999730110168457
640,320.5,39.10299301147461,15.696756362915039
641,321,37.57460021972656,15.188445091247559
642,321.5,35.50088119506836,14.50609302520752
643,322,33.35521697998047,13.693941116333008
644,322.5,31.112245559692383,12.774646759033203
645,323,29.39523696899414,11.821415901184082
646,323.5,27.96934700012207,11.35400391
647,324,27.664321899414062,11.010124206542969
648,324.5,27.084728240966797,10.651153564453125
649,325,26.807884216308594,10.161689758300781
650,325.5,26.407367706298828,9.975962639
651,326,25.961816787719727,9.786221504211426
652,326.5,25.797056198120117,9.714201927185059
653,327,26.10112953186035,9.933199882507324
654,327.5,26.78512954711914,10.381444931030273
655,328,26.85296058654785,10.474058151245117
656,328.5,26.830854415893555,10.365299224853516
657,329,27.08901596069336,10.499791145324707
658,329.5,27.47759246826172,10.631142616271973
659,330,27.699161529541016,10.667313575744629
660,330.5,28.34078025817871,10.83139419555664
661,331,28.304349899291992,10.909207344055176
662,331.5,28.244199752807617,11.022482872009277
663,332,27.844669342041016,10.958989143371582
664,332.5,28.14215850830078,11.065370559692383
665,333,27.27834701538086,10.745904922485352
666,333.5,26.44927215576172,10.37141227722168
667,334,26.998781204223633,10.603157043457031
668,334.5,27.56557273864746,10.67944622039795
669,335,29.074230194091797,11.12868595123291
670,335.5,30.77773666381836,11.828588485717773
671,336,32.25936508178711,12.231954574584961
672,336.5,33.64244842529297,12.640296936035156
673,337,34.59280776977539,13.094178199768066
