time,HeatFlux_st
0.0156383072811914,1.0374093e-06
0.7975536713407668,4.507045e-05
1.5794690354003391,8.0058286e-05
2.3613843994599155,0.00011033294
3.1432997635194977,0.00013839215
3.92521512757908,0.00016566567
4.707130491638662,0.00019369408
5.489045855698244,0.00022509077
6.270961219757826,0.0002639403
7.052876583817408,0.00031551096
7.83479194787699,0.00038588457
8.616707311936572,0.00048206825
9.398622675996156,0.0006126659
10.180538040055737,0.00078907737
10.96245340411532,0.0010271163
11.7443687681749,0.0013489702
12.526284132234483,0.0017856066
13.308199496294066,0.0023798659
14.090114860353648,0.0031906667
14.87203022441323,0.0042989096
15.653945588472812,0.0058157863
16.435860952532344,0.007894422
17.217776316591838,0.010746108
17.99969168065133,0.014662778
18.781607044710825,0.020047944
19.56352240877032,0.027459096
20.34543777282981,0.037665576
21.127353136889305,0.051727176
21.9092685009488,0.07110005
22.69118386500829,0.097777784
23.473099229067785,0.13447712
24.25501459312728,0.18487772
25.03692995718677,0.25392395
25.818845321246265,0.34819204
26.60076068530576,0.4763149
27.38267604936525,0.64944065
28.164591413424745,0.8816681
28.94650677748424,1.1903443
29.72842214154373,1.5960281
30.510337505603225,2.1217096
31.29225286966272,2.790591
32.074168233722226,3.6222882
32.8560835977819,4.6260867
33.63799896184157,5.7867494
34.4187569477489,7.0394125
35.1708934551949,8.209584
35.88570305803775,9.112199
36.5516585066914,9.59671
37.18310785156644,9.661393
37.80412104798141,9.41547
38.41878261308897,8.9136915
39.008175554979104,8.374173
39.5823344124501,7.8997
40.19538633991393,7.4909143
40.786422253386576,7.227969
41.372314714138746,7.015333
41.97917217551224,6.8020535
42.6213865298126,6.588387
43.25437243270936,6.412388
43.867790016078935,6.221384
44.49889593107926,5.9786572
45.14035987283643,5.746746
45.78096237177768,5.542415
46.40655046443286,5.3792057
47.035606636621125,5.211085
47.687960809329674,5.037954
48.35465915263501,4.9013014
49.02928568661052,4.803422
49.71548255284928,4.7207026
50.39552080368,4.647834
51.08474654759897,4.567613
51.76953589859516,4.5301
52.44452968208931,4.5124893
53.14782576585266,4.4980307
53.87950060113577,4.481442
54.621412155096216,4.4651556
55.358544556060416,4.4628057
56.0858701562958,4.4754496
56.828662071690374,4.4893603
57.571009005406665,4.539489
58.30976685300644,4.5854373
59.029336935742265,4.628289
59.76172417013285,4.68691
60.49311349723994,4.7219324
61.23113063996677,4.7770777
61.98896583704481,4.8660727
62.74668596481896,4.970722
63.49790046198127,5.0726604
64.24837145982872,5.1713867
64.99825975416992,5.2687826
65.75164333241366,5.373092
66.4929454933324,5.4693575
67.20576470624552,5.561343
67.90070829079525,5.63752
68.61970382833694,5.6947374
69.32382374378658,5.7676954
70.02550693306382,5.8299055
70.7238558626642,5.8928533
71.41018782546261,5.952706
72.12273703555948,6.0207767
72.83092592310905,6.075687
73.52401116984649,6.1438828
74.23528475856764,6.232774
74.95026464412422,6.3086324
75.65590841238004,6.3616056
76.330067675807,6.4007735
77.04235034630263,6.424009
77.76996040294816,6.4432263
78.46607939486697,6.4513016
79.14382584899604,6.4516006
79.7614113075386,6.431795
80.41534791826932,6.4086094
81.10898934395937,6.411738
81.79462189337072,6.417405
82.46678679678283,6.412671
83.14712861944331,6.4299603
83.85134830335863,6.4305563
84.57209514481931,6.3957806
85.28957746571122,6.3625927
85.96937912380629,6.313854
86.66826298710076,6.2461476
87.36424490428338,6.1968594
88.03982761116329,6.167389
88.66595214540453,6.154708
89.35783809833401,6.152316
90.05401018093023,6.136265
90.72825677523775,6.118704
91.3918429000826,6.0913534
92.09618978323287,6.0786495
92.78754231424315,6.0550823
93.49142256586627,6.0340137
94.16829408856591,5.9797745
94.85155113553898,5.943944
95.52584213068,5.921884
96.15073783525472,5.8976626
96.81365004432114,5.884444
97.530990895575,5.865917
98.23835435214426,5.8432436
98.96448252902138,5.8249617
99.6836509179337,5.8117757
100.40433572706284,5.828448
101.1083677876196,5.85458
101.8120534135682,5.8776746
102.5334697350762,5.895806
103.22821078065223,5.8775115
103.9255675963567,5.8835793
104.64690608634224,5.8696985
105.33455931414416,5.8825655
106.04181418858624,5.9027433
106.75558618931788,5.9044275
107.46489444850394,5.8771305
108.16674266965622,5.837075
108.89222275578702,5.7788224
109.63136056710874,5.7555656
110.34882405910926,5.74626
111.06382407110574,5.7304573
111.8023505215227,5.7291393
112.53905414700068,5.6990137
113.27593125164584,5.7127934
114.00939988704737,5.753825
114.72685047430424,5.7759304
115.43374314765352,5.7813663
116.17582077567675,5.7816095
116.91508861101462,5.772816
117.64750543789216,5.7658157
118.3793507304508,5.7562323
119.10190922089204,5.7506666
119.77156533735076,5.7438827
120.46801247905783,5.7730846
121.16944044710016,5.8094897
121.88882606289243,5.802213
122.58064991903252,5.8035517
123.31088038506712,5.805475
124.0417398782957,5.811032
124.7845239810613,5.806037
125.49939050987756,5.806189
126.221574162601,5.797257
126.94143835219856,5.7901006
127.66580007800331,5.788171
128.40186644981517,5.7637005
129.1547057277379,5.734001
129.8922669438425,5.704507
130.61647009558038,5.6611586
131.36079435886083,5.6354494
132.10826896993055,5.612655
132.81115226913096,5.599099
133.5559412874456,5.5769014
134.2709913116571,5.533485
134.9903240622965,5.466115
135.69936512295897,5.435758
136.3869272809094,5.425349
137.10334178555908,5.407352
137.83687785521417,5.384958
138.58651426012014,5.381998
139.3516981899251,5.392131
140.10714257001678,5.4165707
140.84434844884402,5.42747
141.5867035731877,5.460004
142.33415244753348,5.4992447
143.07236109229208,5.5085645
143.8212129326791,5.5294437
144.5669006879262,5.5770435
145.3018207007399,5.637335
146.0328324275633,5.6599884
146.7335575283675,5.6546535
147.4606447534261,5.6602535
148.20111680130032,5.653265
148.94529685360067,5.6636777
149.67315138177318,5.652776
150.40286727054146,5.632019
151.14710801629033,5.6241107
151.86599814384482,5.6426497
152.59681055254782,5.644698
153.31694549788796,5.6305084
154.04684894975009,5.6374836
154.77819963505678,5.6557045
155.53728660764855,5.677423
156.290931006036,5.7112513
157.0541654900111,5.7352915
157.8093776106307,5.755086
158.56537798749227,5.797686
159.32111570992126,5.8302746
160.06182233824708,5.862737
160.80192304008,5.881405
161.53338204875925,5.8942614
162.24182120888128,5.8908834
162.9685452717338,5.8948145
163.71395945298082,5.9075494
164.43588068756105,5.9067125
165.1463634197586,5.8791194
165.8638427526276,5.863437
166.59581617809786,5.871607
167.3122965281353,5.9117312
167.99033366227064,5.9337425
168.70422767057772,5.941573
169.40831058234008,5.923461
170.13599096714114,5.8923454
170.8461824840778,5.863833
171.55368530734532,5.823227
172.25326151434876,5.7911615
172.99415440478398,5.777114
173.72693511325966,5.7389684
174.44528563663795,5.689683
175.1696995365177,5.6457443
175.88955411859405,5.603152
176.5885359293268,5.540044
177.2793092465554,5.498762
178.0048716353843,5.4495325
178.7237571254148,5.4091425
179.43921157591473,5.393348
180.16980715462432,5.3624
180.89974399137395,5.3032503
181.63228223735985,5.2514772
182.35291410006272,5.2102394
183.07526093265824,5.1586227
183.82299715255297,5.1039495
184.5816722905523,5.04982
185.33642161841624,5.0239973
186.09675507362184,5.01149
186.85412927614223,4.9995756
187.6133612380308,5.0026965
188.36105276751672,5.017583
189.08934478728173,5.0242367
189.80521710227364,5.038929
190.53535228017665,5.068329
191.27922327718647,5.124738
192.03417265728123,5.18176
192.7878300655042,5.245622
193.54126942779757,5.326543
194.29409023247672,5.401475
195.0388578206205,5.5007105
195.77612004941489,5.5881495
196.48025611183473,5.662819
197.20504960882337,5.713971
197.9251662779721,5.7397494
198.6146010842361,5.750292
199.34737579242577,5.739174
200.0817508650044,5.6921844
200.801458773194,5.658225
201.49291492246803,5.646223
202.197919635934,5.649788
202.9193139519793,5.653886
203.62526460677955,5.6693425
204.33732357511363,5.6795816
205.02525492079224,5.7020063
205.7438252958992,5.699012
206.4841477885724,5.6912556
207.2153111852925,5.6713586
207.9311171691838,5.6560516
208.65365845568203,5.617568
209.3932429459834,5.5749025
210.1361216013165,5.5411787
210.86976749354713,5.526077
211.59736154903948,5.5147057
212.3291186262304,5.5206127
213.07889870748053,5.548031
213.81903180604917,5.5718007
214.5217052490908,5.567485
215.2197857116248,5.550188
215.93911425629105,5.528123
216.64572343899383,5.502801
217.38916400020355,5.50544
218.13835632938688,5.5301895
218.85920146337656,5.5418997
219.5904114107867,5.5466814
220.3145535527391,5.566166
221.03064708181716,5.541395
221.781691895668,5.5087805
222.52157833666297,5.473863
223.2716702610651,5.4555507
224.01090208611828,5.4443765
224.7650488844068,5.431737
225.50892939397167,5.4057455
226.20199002741495,5.372154
226.94610770838517,5.361713
227.6880835217511,5.349029
228.41455343573455,5.3239946
229.14073683737357,5.32069
229.85090467805267,5.328128
230.5798873989837,5.324723
231.32029885268255,5.340915
232.0697178303409,5.362658
232.82477644666216,5.3923664
233.5747939511661,5.4143724
234.3284492552413,5.4341264
235.0843589384341,5.4525437
235.8262140441779,5.4642725
236.57322265885992,5.4192915
237.28365020018717,5.39003
238.00792822509007,5.378806
238.7259609191229,5.379634
239.4258583105197,5.3941183
240.1274312723749,5.3820844
240.8185338222799,5.361192
241.54063166406695,5.3490915
242.27551445997793,5.3246155
243.0156919569725,5.32096
243.73967351166937,5.319435
244.47337091194697,5.3156557
245.20501517691403,5.3194
245.93351083476443,5.3254757
246.6949842487412,5.306958
247.42948321703363,5.280655
248.16491363225933,5.289021
248.90873701609988,5.300273
249.65539835274092,5.3071146
250.4103779514524,5.3106284
251.15181277037823,5.3134108
251.89474847290631,5.3314195
252.6162343147179,5.3630753
253.36077059587117,5.3851776
254.1089578479278,5.3847494
254.850405627332,5.380837
255.5868872724442,5.367787
256.29459806228897,5.3638945
257.0294615799027,5.3752317
257.75817800227617,5.363559
258.48338336289123,5.3493786
259.21778545738493,5.333413
259.97077861910145,5.335725
260.7030180884049,5.334472
261.4485043313913,5.3052354
262.21555354336203,5.3071613
262.97521586088226,5.3289227
263.72538491741165,5.3493767
264.4645570689181,5.3994093
265.2030616001316,5.442664
265.93770703137204,5.482086
266.63934469439846,5.5174966
267.3621071841084,5.5165997
