time,HeatFlux_st
0.0156383072811914,1.0049434e-06
0.7975536713407668,4.3519318e-05
1.5794690354003391,7.739397e-05
2.3613843994599155,0.000106864536
3.1432997635194977,0.00013425668
3.92521512757908,0.00016093411
4.707130491638662,0.000188452
5.489045855698244,0.00021947865
6.270961219757826,0.00025813043
7.052876583817408,0.00030964316
7.83479194787699,0.00037998566
8.616707311936572,0.0004759867
9.398622675996156,0.000606045
10.180538040055737,0.00078137347
10.96245340411532,0.0010176313
11.7443687681749,0.001336863
12.526284132234483,0.0017698373
13.308199496294066,0.0023590303
14.090114860353648,0.0031626886
14.87203022441323,0.0042605577
15.653945588472812,0.0057619885
16.435860952532344,0.007817316
17.217776316591838,0.010633714
17.99969168065133,0.014497103
18.781607044710825,0.01980225
19.56352240877032,0.027093913
20.34543777282981,0.037123002
21.127353136889305,0.050922744
21.9092685009488,0.0699113
22.69118386500829,0.096028656
23.473099229067785,0.13191691
24.25501459312728,0.18115371
25.03692995718677,0.248548
25.818845321246265,0.3405056
26.60076068530576,0.4654668
27.38267604936525,0.6344112
28.164591413424745,0.86140114
28.94650677748424,1.1640755
29.72842214154373,1.5638378
30.510337505603225,2.0851145
31.29225286966272,2.7527094
32.074168233722226,3.5870252
32.8560835977819,4.597633
33.63799896184157,5.772851
34.41140365449111,7.054637
35.13355250414741,8.276161
35.822693127783204,9.336729
36.48525990510931,10.108797
37.09638041937388,10.514721
37.69921732476499,10.581056
38.302166551595434,10.351527
38.92222221343821,9.9488125
39.50693426359734,9.524805
40.09326344013949,9.076496
40.690690145932074,8.594929
41.30222041946304,8.188446
41.913636580662875,7.8120756
42.524023559589544,7.508572
43.1169782515381,7.2184033
43.73953601344692,6.9461436
44.38355725591742,6.7002497
45.0161384748153,6.43767
45.65919633289472,6.193256
46.31630267526376,5.9843035
46.96886800124289,5.800709
47.63071731130745,5.594469
48.311523631573586,5.4218683
48.95003148468992,5.261187
49.616093934228545,5.1633034
50.29627167426919,5.075884
50.99202685569114,5.0210443
51.7101351406172,4.9290857
52.40952288274151,4.833042
53.10918273093109,4.7445955
53.79274053056413,4.686305
54.48328206203161,4.6470246
55.16626794800958,4.6179457
55.834104502819045,4.6257153
56.57339000310942,4.659156
57.303089314261506,4.6740065
58.0199439419328,4.6908154
58.75014709520571,4.706711
59.49895074181226,4.7242775
60.24093290701556,4.7013006
60.997196987432595,4.68477
61.72721346368256,4.6766844
62.470231176386335,4.694725
63.21417558576144,4.7314663
63.97896483948614,4.78877
64.72325751372809,4.832595
65.45181872759609,4.87628
66.16367909993988,4.9378986
66.87703617711837,4.9921455
67.64132127665638,5.0573225
68.398572662814,5.1015778
69.12022056418236,5.151345
69.86135673391254,5.200341
70.60671203456157,5.235203
71.3286873738253,5.255091
72.07132064256504,5.2787085
72.7926441326605,5.291477
73.49934050928462,5.342469
74.22155168404282,5.411244
74.94747123485777,5.4605894
75.68223676657426,5.491785
76.41813551567283,5.532491
77.16115407330852,5.560559
77.90897625235185,5.587346
78.65046997560252,5.6023064
79.38389367404045,5.584058
80.08521693177465,5.579135
80.7839827876475,5.5787544
81.50630719990559,5.553628
82.17937847914509,5.5118446
82.88799417938178,5.4758053
83.63045111197856,5.4487176
84.37895844887679,5.4242077
85.09800372831415,5.4071693
85.79120595401945,5.3930635
86.47971085031503,5.386398
87.2111772145915,5.3719625
87.93254668278253,5.364646
88.63919542301517,5.35787
89.3297167904037,5.341709
90.0338777356391,5.312599
90.77378024796324,5.282072
91.51598898823865,5.2911916
92.20851327269484,5.3006415
92.92788365094728,5.294656
93.65456021795649,5.3033524
94.37394914491983,5.2985754
95.1078998832618,5.2932463
95.83403968730616,5.3079267
96.58066534705206,5.313854
97.31813731260968,5.3258376
98.05049468683004,5.349901
98.7802436208362,5.372916
99.52216015007536,5.3901477
100.26214473025924,5.420946
100.99921409818218,5.467087
101.73883534387991,5.5240088
102.48861242258678,5.5432024
103.20314677179454,5.5251236
103.90883326498928,5.519954
104.63479136642196,5.518738
105.39114709628416,5.5031962
106.13467905436418,5.4814224
106.85994933994148,5.497363
107.57279470386857,5.4948406
108.28391397190804,5.4888077
108.99689764370494,5.45469
109.70428015575848,5.4200926
110.433712073208,5.4014616
111.15675963005395,5.4236307
111.89919333443262,5.4579787
112.60635237892365,5.481235
113.33378102165224,5.455247
114.04049725075517,5.4334946
114.75310116957604,5.4099813
115.47460026936908,5.381187
116.19492328421768,5.341923
116.93366468131136,5.304003
117.64668844501688,5.274439
118.35393233534998,5.26178
119.06674774735696,5.259047
119.81849102777358,5.2762136
120.54607140260212,5.2709417
121.29884457862252,5.242521
122.03170136829152,5.2373524
122.74810701222135,5.2451396
123.4582202441343,5.234334
124.18630107882618,5.221138
124.91505280331737,5.2378297
125.65129949179484,5.219378
126.35635616518518,5.2130575
127.0658669880151,5.219407
127.80282942429945,5.22713
128.5503776136901,5.2389383
129.28703115451327,5.2467117
130.03943389555678,5.257888
130.79329710197587,5.270326
131.5416915345785,5.268698
132.28589569524712,5.286599
133.00558478485664,5.304987
133.7355558125979,5.317136
134.4676122281128,5.3405986
135.1717157064792,5.3411474
135.87312795085907,5.319603
136.57970663450178,5.315099
137.29057804482449,5.326723
137.99590487792193,5.351452
138.7113442351516,5.350716
139.42683758225084,5.3252945
140.14746851995403,5.282833
140.87705537354165,5.2540274
141.5939970776074,5.228958
142.28150960357047,5.2004814
143.00210839187375,5.175641
143.72352903752068,5.1684256
144.4272620945726,5.1706667
145.17019603233413,5.1661606
145.8932771326984,5.167217
146.6243436983547,5.173094
147.32573787431542,5.194788
148.07219598159938,5.2226076
148.7960576495134,5.2434645
149.5003338313024,5.262734
150.2658201978581,5.2879157
151.00775148870613,5.315767
151.7490344242325,5.350166
152.4785645091058,5.379227
153.21614227269717,5.429703
153.97454015298348,5.475334
154.72554368742644,5.5053515
155.43831703973856,5.517187
156.18358662150604,5.5000324
156.90927655288388,5.4774294
157.61234842007914,5.4619255
158.3456909052748,5.4699326
159.01424166962008,5.4797816
159.72570498675387,5.498976
160.43179233742123,5.5081687
161.1221549355715,5.5150776
161.8346584063587,5.5330443
162.56977553109482,5.5689783
163.30680684512475,5.595851
164.04677223162923,5.633787
164.7878217398086,5.673142
165.50595997154397,5.703018
166.21017848339386,5.725043
166.92908821859626,5.737092
167.66183292924524,5.728151
168.3922213209911,5.708746
169.12637706753912,5.697942
169.83394027683735,5.692614
170.56673803004102,5.699754
171.2944053119257,5.737296
172.03929305173529,5.790015
172.75797378477608,5.834763
173.46263348228274,5.859684
174.1791425260865,5.869169
174.88469660809912,5.8864083
175.57832715746127,5.9030457
176.30521368210873,5.9166265
177.04236141011992,5.9108915
177.77208034221576,5.9077106
178.4838373309561,5.893672
179.1973086284554,5.875709
179.92451680260942,5.863371
180.6773183850912,5.828743
181.41512306345408,5.8005095
182.1604287676352,5.7885337
182.87948074032235,5.753461
183.56636440379356,5.70302
184.3033597541553,5.656027
185.00396423042895,5.616578
185.74186662155608,5.5436964
186.4904902506015,5.487773
187.2168016057162,5.486993
187.95008981467407,5.4734344
188.6904815426543,5.460865
189.4222138454971,5.4404573
190.1547165634489,5.414896
190.898715500698,5.413211
191.6239861732919,5.4210916
192.3611011386596,5.4279537
193.10840223915272,5.439232
193.84940541840535,5.453614
194.59484347280497,5.487957
195.3378520023643,5.5375023
196.0469992001689,5.5871353
196.7306237164283,5.6059465
197.4558039774911,5.6090174
198.17658161854783,5.5596075
198.89577858697447,5.469617
199.59410007735875,5.4021354
200.31887908548265,5.3399324
201.0334608707358,5.2806997
201.74775904685296,5.248318
202.43581645726135,5.2331953
203.11412790539308,5.225292
203.80069710665305,5.2197647
204.52067345340913,5.2253027
205.27512015765353,5.2477927
205.985900840801,5.2726326
206.74197785353243,5.28459
207.4983102153497,5.312092
208.19521214486937,5.3485856
208.90493165109524,5.347262
209.6512196739189,5.338008
210.39664026049903,5.3249316
211.16723507894108,5.295663
211.91615221888136,5.2587523
212.66965022124663,5.22779
213.42180331186083,5.1867046
214.16215631523733,5.165369
214.9022390196132,5.137863
215.63547150618828,5.1240745
216.3777656372259,5.125711
217.11711360135857,5.1191297
217.86512958866388,5.087596
218.6017862265333,5.0523148
219.34460109949848,5.0263004
220.08476028053943,4.982066
220.84354883535104,4.9445267
221.6196308063111,4.888558
222.35932670473375,4.8279266
223.0765951442353,4.7980003
223.81144795699177,4.7761955
224.55588297780528,4.767297
225.29556376151552,4.8024836
226.02120145251376,4.8185577
226.7653377194307,4.840928
227.52605193838116,4.8536224
228.27822935908557,4.862698
229.0399052182605,4.8673964
229.77622013639296,4.8714495
230.52866091425923,4.885972
231.2881043463771,4.903015
232.04835798985425,4.9061823
232.7773313742099,4.9091783
233.5271257706259,4.9241176
234.28114324117695,4.935175
235.0002616173626,4.9223366
235.717318383734,4.9206524
236.45321199966725,4.927312
237.21237338055911,4.9287686
237.95996751671555,4.9216957
238.7353529090373,4.915863
239.50456300390883,4.897932
240.25113824597543,4.8702164
240.9786652752724,4.8648467
241.7111293553409,4.8742533
242.4668524184819,4.8698554
243.21657788645433,4.858156
243.97108165534792,4.8555455
244.73467181111744,4.856944
245.50049549573671,4.8427324
246.254764570705,4.823343
247.0201406575676,4.816058
247.79425087697243,4.8250704
248.56262393230944,4.8267317
249.33432688333204,4.852944
250.08923473436823,4.878233
250.8352914111251,4.9021397
251.5712686736244,4.944612
252.2989724853004,4.986434
253.0032182402881,5.0191526
253.71463731362397,5.0499086
254.4588303263517,5.083205
255.19243723868047,5.1161156
255.9236497837664,5.1221538
256.68068759754016,5.1179976
257.41676512446,5.120537
258.0958889872696,5.1151867
258.79516351010034,5.1131096
259.48468053659894,5.1384892
260.1540421780088,5.169723
260.8525875465927,5.177803
261.59874165608284,5.192258
262.3388647527993,5.1990566
263.0952560824578,5.192031
263.8128996694708,5.182636
264.54817523871554,5.199995
265.2816519183868,5.22165
266.03041548433083,5.2272673
266.751137776267,5.210903
267.4805350838538,5.1891594
268.2193471078047,5.1829963
268.9460211498558,5.1790123
269.6727052135198,5.1807065
270.4020909878128,5.170789
271.129915159024,5.1788073
271.87251914064774,5.1892242
272.6337667967563,5.1628685
273.3682905813792,5.143433
274.12765339238456,5.1379147
274.89066932899374,5.1769047
275.63972964283823,5.2182064
276.39731603665007,5.2255816
277.1623970442444,5.2418375
277.91085508759437,5.2348175
278.6650220409284,5.210662
279.4176175964616,5.1974335
280.16798643597787,5.1964836
280.9073910947872,5.2031913
281.64617641594504,5.196268
282.3963613125713,5.191848
283.1372494079977,5.1968513
283.8683724597207,5.193895
284.5755943879513,5.193464
285.3159016306039,5.1929226
286.0535788123253,5.160597
286.79709865338555,5.1243243
287.53353845531336,5.0889845
288.2924858409252,5.040804
289.04094165417706,4.993664
289.7734525183233,4.969113
290.5106066940303,4.9505615
291.2445067617605,4.951045
291.9617975646002,4.9539447
292.68925712769624,4.966818
293.40911558144484,4.991638
294.1491093338605,5.0261393
294.87626506491756,5.065553
295.6188885501827,5.1051273
296.3854782605606,5.1239657
297.1325300921092,5.1554184
297.8868586850999,5.1837735
298.6217815356469,5.1993976
299.33533572184746,5.2183986
300.0444940000017,5.238133
300.78092934191807,5.241838
301.49731507629997,5.2353096
302.2284635411781,5.2112026
302.95652605685524,5.1979847
303.70371561976157,5.179991
304.40212489963824,5.1553516
305.1112097981451,5.122805
305.84880658462794,5.0978208
306.5873355402805,5.090646
307.32042524650535,5.101372
308.01232580375006,5.1153593
308.70577996770936,5.1600637
309.4009126047063,5.2068367
310.1224476702188,5.254572
310.83649875467853,5.2904654
311.5406305426188,5.324703
312.2645162470524,5.334337
312.9673507409539,5.333252
