time,HeatFlux_st
0.0156383072811914,1.0546631e-06
0.7975536713407668,4.5847428e-05
1.5794690354003391,8.176439e-05
2.3613843994599155,0.00011327029
3.1432997635194977,0.00014284837
3.92521512757908,0.00017195713
4.707130491638662,0.00020223553
5.489045855698244,0.00023652069
6.270961219757826,0.00027930783
7.052876583817408,0.0003364915
7.83479194787699,0.0004149924
8.616707311936572,0.00052286783
9.398622675996156,0.0006700205
10.180538040055737,0.0008694953
10.96245340411532,0.0011392946
11.7443687681749,0.0015046212
12.526284132234483,0.0020006609
13.308199496294066,0.0026761852
14.090114860353648,0.0035984276
14.87203022441323,0.004859869
15.653945588472812,0.006587711
16.435860952532344,0.00895707
17.217776316591838,0.012209311
17.99969168065133,0.016677327
18.781607044710825,0.022820175
19.56352240877032,0.031270213
20.34543777282981,0.04289692
21.127353136889305,0.05889263
21.9092685009488,0.08088622
22.69118386500829,0.111091904
23.473099229067785,0.15250012
24.25501459312728,0.20911682
25.03692995718677,0.286253
25.818845321246265,0.39085895
26.60076068530576,0.53187907
27.38267604936525,0.72057056
28.164591413424745,0.97067547
28.94650677748424,1.298285
29.72842214154373,1.7212319
30.510337505603225,2.2579236
31.29225286966272,2.925354
32.074168233722226,3.733735
32.8560835977819,4.674427
33.63799896184157,5.701126
34.385898600076686,6.675829
35.11913763456365,7.5221653
35.8327550442863,8.123422
36.500664580948126,8.429049
37.14657901683811,8.495218
37.796330845990745,8.382349
38.39509987419526,8.096793
39.002698605600294,7.8052073
39.61614024334989,7.531485
40.2051584201013,7.3504868
40.78904301226323,7.1616344
41.35919761332813,6.956237
41.96893268937471,6.736828
42.590993540983355,6.5309725
43.23109400224491,6.3717136
43.87656770361284,6.2783575
44.4883783512195,6.1734953
45.09988359637079,6.057159
45.73316201133218,5.920731
46.389204293142285,5.792416
47.062107993309425,5.633474
47.72783147250857,5.534916
48.40471671837444,5.4346886
49.08641820976283,5.3045673
49.77126572729765,5.1731706
50.44413884093677,5.0768614
51.11312160131911,5.021718
51.77307791082181,4.9696493
52.45696741082419,4.933962
53.15518994939944,4.908717
53.854509240767584,4.874339
54.57954375821621,4.8987985
55.293916016513485,4.907232
56.01896891790293,4.922895
56.70699537565461,4.940877
57.425393305971475,4.9741883
58.16368330625765,5.0296087
58.91638184912412,5.0786815
59.643651073777015,5.133727
60.38066860539469,5.191992
61.09406212679973,5.244524
61.8025777143242,5.2962446
62.51548142443173,5.384088
63.25073102457346,5.467702
64.00671452044021,5.549335
64.74200963339943,5.6216474
65.45423249334908,5.6697583
66.1931058160517,5.6988997
66.88473049762672,5.753044
67.59003664057194,5.8099747
68.28296300895586,5.8479495
68.96207263993261,5.8854547
69.65411447360837,5.9301853
70.36135188236153,5.950018
71.05366526244305,5.971015
71.71319188457892,5.978221
72.39854155451421,5.9690614
73.09657711442682,5.9469404
73.80418272935401,5.9058676
74.49071902078664,5.8547497
75.18594724122104,5.8437495
75.90622173695729,5.8411584
76.61785965020904,5.826318
77.33362289161134,5.838661
78.04581412493766,5.849331
78.75571347273451,5.845206
79.4510474652978,5.8449445
80.1453761764823,5.821925
80.81511472336102,5.8117847
81.49590037085787,5.8096895
82.2175606710013,5.776142
82.94109232808384,5.7500763
83.63974495851451,5.727669
84.36149081574742,5.704401
85.07450803416556,5.6882463
85.77365877737337,5.68416
86.47029586130976,5.6734476
87.17872336729852,5.653844
87.89518378955275,5.629814
88.62392499616033,5.5884304
89.33930443183539,5.547601
90.03974376111694,5.4762077
90.76397569595304,5.420268
91.48531345138898,5.3710895
92.17112091553696,5.3156667
92.8915721765182,5.2788982
93.59232500913429,5.2764664
94.31826001111776,5.298235
95.00056720592444,5.298876
95.70932906380582,5.30241
96.4148689300819,5.316012
97.1534427628104,5.3540115
97.89577234547414,5.3850822
98.65194167935336,5.429177
99.40419984228892,5.413775
100.09540522719504,5.4162297
100.82223669112786,5.4359217
101.54297845119154,5.464054
102.29270165449093,5.481361
103.02448651441154,5.4916873
103.74562868464572,5.489508
104.492472130922,5.4886284
105.207591635124,5.49117
105.9502379402859,5.4851556
106.6728111333864,5.4752026
107.40143632981123,5.495346
108.12006386722231,5.527633
108.83692680569756,5.5937634
109.53542862668044,5.6730127
110.184036334926,5.7513394
110.8794955192978,5.834483
111.62511785481254,5.903059
112.3319308000461,5.9894466
113.04573905306016,6.0815153
113.78016527356976,6.1719723
114.506225407538,6.2621174
115.23996371996856,6.345354
115.97450131367292,6.4238653
116.68675804487508,6.478984
117.40391315528112,6.5158706
118.11755107013896,6.5132627
118.81987984811212,6.5111303
119.50172839753388,6.494272
120.16677726314774,6.5002265
120.84229535965194,6.506433
121.54544629551644,6.512225
122.23722612243176,6.5584364
122.90798746990968,6.5625873
123.59314160887338,6.5490503
124.28468235436294,6.569524
124.97763303368878,6.5980077
125.6543006018443,6.6014175
126.33738532630736,6.558335
127.0352456604353,6.5065413
127.73171025843118,6.4832306
