time,HeatFlux_st
0.0156383072811914,1.0056851e-06
0.7975536713407668,4.352782e-05
1.5794690354003391,7.752728e-05
2.3613843994599155,0.00010714178
3.1432997635194977,0.00013457853
3.92521512757908,0.00016113678
4.707130491638662,0.00018833281
5.489045855698244,0.0002187923
6.270961219757826,0.00025661767
7.052876583817408,0.00030710932
7.83479194787699,0.0003763943
8.616707311936572,0.00047153133
9.398622675996156,0.000601172
10.180538040055737,0.00077675714
10.96245340411532,0.0010141488
11.7443687681749,0.0013356205
12.526284132234483,0.001772322
13.308199496294066,0.0023674753
14.090114860353648,0.0031807218
14.87203022441323,0.004294202
15.653945588472812,0.0058210907
16.435860952532344,0.007917524
17.217776316591838,0.010799245
17.99969168065133,0.014764675
18.781607044710825,0.020226674
19.56352240877032,0.027756147
20.34543777282981,0.038141623
21.127353136889305,0.05247027
21.9092685009488,0.0722371
22.69118386500829,0.09949088
23.473099229067785,0.13702664
24.25501459312728,0.18863593
25.03692995718677,0.25942636
25.818845321246265,0.35622025
26.60076068530576,0.48803696
27.38267604936525,0.66664886
28.164591413424745,0.9071776
28.94650677748424,1.2286468
29.72842214154373,1.6542672
30.510337505603225,2.2109737
31.29225286966272,2.9275627
32.074168233722226,3.8304546
32.8560835977819,4.9347134
33.63799896184157,6.2259793
34.4119814769423,7.6244125
35.12137401789204,8.905084
35.75963936996024,9.929456
36.41000772975069,10.723453
37.015159693327064,11.109276
37.58845449030048,11.049641
38.15063040960225,10.647025
38.73691333305389,10.030442
39.289731274699896,9.379574
39.833291115011114,8.776465
40.39772151881304,8.271927
40.968785076326725,7.8747015
41.53405141814871,7.52228
42.13315780615137,7.1470876
42.720091251371535,6.8734617
43.336791382926506,6.656789
43.978569271805696,6.4073668
44.62283521823471,6.2004194
45.23914281646249,5.9985003
45.871927204681235,5.7662706
46.516350109836125,5.547568
47.17379899378293,5.330202
47.861649051665026,5.1377454
48.553685920890544,4.9774604
49.24471563277669,4.8495684
49.960836180183826,4.7275867
50.65826668078742,4.6863775
51.38537433882502,4.6237936
52.09901456449816,4.5531297
52.82101135395984,4.5051174
53.54655065069619,4.4733
54.25238479863639,4.450554
54.98879513163013,4.4488497
55.73950930634102,4.465605
56.47886701587006,4.484088
57.211107563677785,4.504095
57.94343860793646,4.526185
58.660733364929,4.5477924
59.40713153867101,4.5892353
60.15630965146583,4.6168313
60.91536644416108,4.6311555
61.64495219987958,4.6570396
62.3739806703518,4.6789293
63.123683437825974,4.717593
63.873234621484194,4.75198
64.6129088258644,4.7718
65.35936315044611,4.813997
66.1077516577112,4.870408
66.82661109608937,4.9214115
67.54606201547044,4.9832087
68.28780414773156,5.052158
68.98833412813507,5.100604
69.72719522840792,5.158879
70.43871097954775,5.1923504
71.16504096912116,5.2498016
71.91103200627866,5.3117323
72.65564331458935,5.351139
73.38728195241329,5.389124
74.12047094638932,5.4483404
74.85692362140405,5.548191
75.61188202121905,5.655288
76.35303567277906,5.7524347
77.06453595329063,5.83055
77.78717252168104,5.9039
78.50023419187647,5.9484305
79.22809339908564,5.983482
79.93084588964555,6.0027857
80.65016941934554,6.03961
81.35276043244438,6.1086287
82.01789673751024,6.1890817
82.69709864542422,6.247464
83.36286690137926,6.283539
84.05128533532483,6.317712
84.75140125357238,6.347418
85.46016200427512,6.3263226
86.155021458739,6.301926
86.86602341031731,6.2898955
87.58311670245836,6.2900925
88.29264102797487,6.2707367
88.97787906136125,6.2451625
89.69983467194155,6.2373304
90.4028121165484,6.222883
91.10048775703268,6.218484
91.76357397489724,6.224535
92.38632410829752,6.2301383
93.06695807870804,6.2385583
93.77022750388666,6.242563
94.48588356536511,6.2264404
95.18657063336116,6.2006807
95.90136281550224,6.159442
96.57860626130224,6.1255016
97.24583933729616,6.1146584
97.92955096252004,6.1069736
98.64410901538396,6.1334586
99.3351500619904,6.1162977
100.02217064729928,6.1076517
100.72491805367262,6.0862265
101.4254200222199,6.078753
102.11275614165082,6.067829
102.80932958201548,6.0233135
103.51116601811228,5.974107
104.2050857939241,5.9592147
104.88978555744704,5.96858
105.59570849758188,5.9794664
106.29143707039134,5.9935875
106.99111450329754,6.000787
107.72202391510612,6.014429
108.45665151069213,6.0225887
109.18242831242618,5.979132
109.892483714633,5.9376802
110.57655112531648,5.9076147
111.270179823381,5.884285
111.96677307597746,5.84809
112.69236893282392,5.8167963
113.37173866147296,5.8204136
114.06518861629714,5.838355
114.77467850931696,5.857972
115.5103429094398,5.892083
116.2267119111927,5.9429555
116.93268363452074,5.987745
117.64890268512232,5.994173
118.3111226695704,5.9750004
118.97727783355803,5.963588
119.67755945551866,5.9444075
120.38760914824188,5.936961
121.09992546331917,5.9252567
121.8306245929464,5.8969054
122.54904866986236,5.8486977
123.2435399177279,5.846019
123.94837697015748,5.854105
124.67203048723844,5.863951
125.38717334309482,5.8668337
126.08099310949378,5.885485
126.7886392600275,5.8989344
127.50509108431082,5.8974543
128.23900847821167,5.9268184
128.96756047743227,5.94781
129.70370413630775,5.9537597
130.41290419557274,5.9932556
131.0851716385808,6.007004
131.7863123936379,6.0169225
132.51413156917764,6.007716
133.22432199384224,5.9960637
133.92890238395518,5.9518137
134.63132482907173,5.921796
135.30317885425492,5.9058084
135.9978426811065,5.881236
136.68807821169997,5.840503
137.3730592921234,5.8153324
138.07047217982657,5.8044806
138.77295584263493,5.789813
139.47189240518912,5.7685933
140.1838894641167,5.756222
140.9065615543072,5.748803
141.63436076672622,5.739384
142.3649165283486,5.7318716
143.0811257187394,5.7171803
143.8042105266453,5.7177944
144.51434519045372,5.741781
145.2319841493066,5.7767444
145.89625117549286,5.79343
146.5184664854749,5.8062096
147.18510400236516,5.7854776
147.88873726792207,5.758946
148.60524848739243,5.7328897
149.32028658456386,5.726947
149.98628695164302,5.706702
150.68070085846654,5.6782084
151.39338922512414,5.6757345
152.0780309675575,5.667472
152.7422487542904,5.665119
153.40215040277303,5.67606
154.12063629748798,5.6965456
154.83442512784285,5.713878
155.54712071529065,5.7459707
156.2878986611952,5.7995353
157.01474526595413,5.8432446
157.7055569972382,5.8925967
158.41053040115378,5.9436016
159.1135696751193,5.9959345
159.8279281503693,6.045443
160.52016745000722,6.067592
161.23704910138545,6.0980883
161.9564530920876,6.0998654
162.64581256222513,6.102302
163.36087000374377,6.0768843
164.05494190796753,6.0193024
164.71869257303948,5.984452
165.40686939232913,5.9493556
166.10778195620227,5.9293756
166.82682081010915,5.919456
167.54826828756512,5.8972635
168.26116565675036,5.8653746
168.98198965584712,5.8367767
169.7184962308032,5.83653
170.44386534180018,5.823009
171.1546295432157,5.8121877
171.87389719651327,5.7978916
172.63220183557456,5.806795
173.36390360910488,5.799896
174.0790760272717,5.7909007
174.78641655714344,5.781947
175.45046370504087,5.767274
176.15040739132746,5.7491846
176.88580932183547,5.7190776
177.6288040179971,5.7166157
178.3347789454816,5.7356796
179.0498134289225,5.7289724
179.79223646281298,5.7313967
180.5034213300848,5.7463813
181.2024826997331,5.7846203
181.90262219178217,5.8385363
182.58305369174295,5.875085
183.26177633416185,5.9157076
183.95929819842925,5.927946
184.6500236427397,5.9278145
185.33106339458524,5.944608
185.995621147686,5.926196
186.68045210827063,5.9455547
187.39119629589624,5.9984283
188.10286140571392,6.068128
188.8307811762121,6.0986013
189.5262960637839,6.1173067
190.2396894986186,6.148759
190.98426531235637,6.1468
191.72068871814616,6.1499863
192.45491821530717,6.1743097
193.19804707895784,6.182743
193.9078561471381,6.166336
194.59985472868811,6.1660867
195.30879622234647,6.1364794
196.01531590674625,6.108651
196.73231275741077,6.0762215
197.44988431172217,6.0559773
198.14854700461487,6.0285673
198.8300985360595,6.0227146
199.52915232636693,6.0427265
200.23563333680156,6.0678244
200.9384605948458,6.0674777
201.65626022318088,6.055703
202.34074178231737,6.038183
202.9676601794352,6.0343513
203.63699058547675,6.026086
204.313197477423,6.0262265
205.02029221981297,6.0359874
205.73250656956105,6.048675
206.43643659069193,6.052813
207.13961920983215,6.050805
207.8197787348993,6.0010524
208.54407175520345,5.947495
209.25168011429628,5.9276237
209.98009498108064,5.8964896
210.69433604844772,5.878375
211.41927348009685,5.8794565
212.16514077574504,5.86655
212.89930936770935,5.8903337
213.6296598727458,5.9161153
214.3727390197088,5.911734
215.1284468138744,5.9067316
215.86685054908577,5.888583
216.59414505691015,5.851495
217.26274893196424,5.8209333
218.0012095976688,5.7695894
218.75475224927985,5.7246194
219.5027824404148,5.6814857
220.2228332459852,5.666692
220.95646417540672,5.6593304
221.7026594172748,5.6378536
222.43851681650236,5.621131
223.16969767466043,5.5923324
223.9034733227489,5.5718
224.65276125783427,5.566029
225.40395612504923,5.578983
226.14853193503015,5.5984163
226.90015089911756,5.6299047
227.61571065606552,5.6579666
228.3342012166368,5.6913853
229.05247963543408,5.713993
229.777940553717,5.749869
230.5084754900866,5.781085
231.256228353666,5.8026037
231.99923718182976,5.807661
232.73417611505235,5.806326
233.48207386958504,5.826187
234.2296468147538,5.8232207
234.98793690764472,5.831838
235.72755407827867,5.8362346
236.452961051894,5.8456182
237.16984214107157,5.8346834
237.89359353087008,5.8309765
238.62272967590604,5.849503
239.3726824512187,5.874855
240.11977696861968,5.8718014
240.8540048093032,5.8761864
241.57939776911,5.8889666
242.29515627311855,5.856534
243.01520978003268,5.8295484
243.7582004488168,5.795985
244.48183539221657,5.7577705
245.22105461358564,5.7567563
245.96061682783605,5.7597456
246.6995279766962,5.7876835
247.42238568466425,5.824006
248.14955625786777,5.846485
248.89703391269,5.8586664
249.6329621133121,5.88879
250.35978786735996,5.905566
251.0898243096247,5.899887
251.8131828047971,5.871491
252.53354324444277,5.8299613
253.2293920451976,5.7976165
253.9376829750034,5.8044286
254.6694230997795,5.805352
255.39274622509743,5.8184724
256.11251843058784,5.810174
256.8179461443292,5.806209
257.5300091807379,5.8301554
258.236468592995,5.848155
258.94192800098074,5.871105
259.6600020261132,5.8681026
260.3879895640036,5.8638105
261.11896151517305,5.8637104
261.82678834800873,5.844037
262.54867393053684,5.826545
263.27480612675487,5.816514
263.9998920239997,5.847687
264.6863137011816,5.8721294
265.3483824778406,5.851766
266.0694938581725,5.8118134
266.80198612586264,5.783167
267.51087157546726,5.7671175
268.23125528992887,5.7733984
268.92353641546924,5.7786307
269.6363728538162,5.791562
270.3634994290593,5.825862
271.08331326803267,5.8437204
271.77967006252544,5.8867693
272.4822274776642,5.936371
273.1996535298304,5.968871
273.9349366432841,5.9972715
274.6569535895836,5.9901743
275.38416915113146,5.9902554
276.0929917058144,5.980933
276.83027646067114,5.9170027
277.5397527385891,5.8625684
278.2358172934444,5.862007
278.93462193902445,5.854439
279.6493919772217,5.871613
280.3628977092964,5.8894033
281.0825249088877,5.9109488
281.8038072841388,5.926914
282.5271636157268,5.942792
283.2620524191621,5.9745603
283.9656488919321,6.013611
284.66865721976694,6.040168
285.3570775491676,6.0750003
286.0624452167971,6.095084
286.74678585227934,6.0794516
287.44211126003324,6.037586
288.11806577989654,5.9820085
288.83796548778844,5.9449883
289.56342652404265,5.9287653
290.26802517166306,5.907351
290.9727427905037,5.865011
291.65949710600586,5.8319845
292.3493161279725,5.7973557
293.09497217496084,5.744561
293.81824375965476,5.704056
294.533565960059,5.6451635
295.25746273855924,5.613243
295.9754199864724,5.596107
296.7048249157901,5.5765543
297.4331521039559,5.5638447
298.153867706615,5.5682178
298.8689696275211,5.554571
299.6020804191898,5.548632
300.3213991577923,5.5316315
301.04693650258577,5.5136757
301.72784005360876,5.5175505
302.44397202994327,5.5449734
303.1423600337458,5.555624
303.84605572711575,5.5651035
304.54209725001215,5.5880556
305.24494716923857,5.5934587
305.97171028660284,5.590723
306.70135435956115,5.593251
307.42843501775775,5.619609
308.17478520714025,5.6411757
308.9330364074639,5.634231
309.65042694358556,5.6262474
310.3582273269451,5.6188083
311.0890554312037,5.6316586
311.78316436305334,5.6627097
312.4902484272244,5.693825
313.2077669543863,5.696022
313.9145632774355,5.7242517
314.6466790738602,5.7474203
315.36834400950744,5.768791
316.1018891833916,5.772183
316.8376172869031,5.763771
317.56423181272527,5.7318335
318.2743883514175,5.7001114
318.97096644671154,5.651182
319.67790970207244,5.59333
320.4001709478606,5.5418797
321.1188379990191,5.4916954
321.81563757234755,5.444168
322.51843260424926,5.407055
323.2489039508458,5.3827305
323.97564777015157,5.3642607
324.71815901708817,5.352955
325.4615638969246,5.3557863
326.1958312449879,5.358573
326.89729119239325,5.356976
327.6174225472434,5.3637733
328.3346999423264,5.3536177
329.05267386722,5.31088
329.78983805601206,5.263354
330.5372782240636,5.2149143
331.27696182084844,5.1753073
332.0148537754571,5.1384325
332.73655276122327,5.1384573
333.4573321164086,5.145774
334.17802313050316,5.1548405
334.9160369245988,5.1723585
335.61327590697323,5.202587
